F	D
68.359375	-29.850985
78.125000	-29.488615
87.890625	-28.914354
97.656250	-28.911888
107.421875	-29.172299
117.187500	-30.011372
126.953125	-28.838137
136.718750	-30.008664
146.484375	-30.935230
156.250000	-28.907483
166.015625	-31.796565
175.781250	-29.371871
185.546875	-29.627665
195.312500	-31.131801
205.078125	-29.322719
214.843750	-29.577891
224.609375	-29.678803
234.375000	-29.784322
244.140625	-31.583483
253.906250	-30.154007
263.671875	-30.408450
273.437500	-30.262198
283.203125	-30.298099
292.968750	-30.310339
302.734375	-30.586886
312.500000	-32.113086
322.265625	-32.216016
332.031250	-30.369600
341.796875	-31.317636
351.562500	-30.414930
361.328125	-30.932804
371.093750	-31.698783
380.859375	-30.183775
390.625000	-30.334169
400.390625	-30.556633
410.156250	-30.323295
419.921875	-31.439744
429.687500	-32.006022
439.453125	-31.854603
449.218750	-31.329242
458.984375	-31.400587
468.750000	-30.805839
478.515625	-31.852675
488.281250	-30.909152
498.046875	-30.155896
507.812500	-31.899240
517.578125	-31.904866
527.343750	-30.734815
537.109375	-30.873928
546.875000	-30.798740
556.640625	-30.959965
566.406250	-30.803301
576.171875	-32.951426
585.937500	-31.289122
595.703125	-31.405442
605.468750	-32.498225
615.234375	-31.782219
625.000000	-31.960629
634.765625	-32.164650
644.531250	-32.036929
654.296875	-32.510193
664.062500	-33.128083
673.828125	-32.314656
683.593750	-31.796513
693.359375	-33.310549
703.125000	-31.158436
712.890625	-31.509863
722.656250	-32.271702
732.421875	-31.789854
742.187500	-32.230751
751.953125	-32.173973
761.718750	-32.393186
771.484375	-33.143129
781.250000	-33.080881
791.015625	-32.157731
800.781250	-32.211526
810.546875	-32.217668
820.312500	-32.814679
830.078125	-32.741294
839.843750	-33.004092
849.609375	-32.243280
859.375000	-32.835032
869.140625	-32.708278
878.906250	-33.642805
888.671875	-33.626615
898.437500	-33.265551
908.203125	-33.649079
917.968750	-32.981499
927.734375	-33.276254
937.500000	-33.648704
947.265625	-32.532369
957.031250	-32.481086
966.796875	-33.455599
976.562500	-33.221568
986.328125	-34.331423
996.093750	-33.126694
1005.859375	-34.000617
1015.625000	-33.712994
1025.390625	-33.221915
1035.156250	-33.060841
1044.921875	-33.495149
1054.687500	-35.321189
1064.453125	-33.410947
1074.218750	-34.221264
1083.984375	-34.025648
1093.750000	-34.808362
1103.515625	-33.546023
1113.281250	-34.334957
1123.046875	-34.067197
1132.812500	-33.671430
1142.578125	-34.165310
1152.343750	-34.327768
1162.109375	-34.658230
1171.875000	-34.202132
1181.640625	-34.840778
1191.406250	-35.192627
1201.171875	-35.019636
1210.937500	-35.024213
1220.703125	-34.235709
1230.468750	-34.312447
1240.234375	-35.100600
1250.000000	-34.911948
1259.765625	-35.584107
1269.531250	-35.106912
1279.296875	-34.843577
1289.062500	-34.627998
1298.828125	-34.981882
1308.593750	-35.370976
1318.359375	-35.116726
1328.125000	-36.019367
1337.890625	-35.269590
1347.656250	-36.680016
1357.421875	-36.082139
1367.187500	-34.559311
1376.953125	-36.316840
1386.718750	-35.557015
1396.484375	-36.516452
1406.250000	-36.246619
1416.015625	-34.792759
1425.781250	-35.731066
1435.546875	-35.653568
1445.312500	-35.483367
1455.078125	-35.687363
1464.843750	-35.488021
1474.609375	-36.350356
1484.375000	-36.592662
1494.140625	-36.130276
1503.906250	-36.388571
1513.671875	-35.990898
1523.437500	-35.732727
1533.203125	-35.482520
1542.968750	-35.657452
1552.734375	-35.736764
1562.500000	-36.876635
1572.265625	-35.900390
1582.031250	-36.394320
1591.796875	-36.100317
1601.562500	-37.548008
1611.328125	-36.838321
1621.093750	-36.360161
1630.859375	-36.465994
1640.625000	-36.606736
1650.390625	-36.838984
1660.156250	-36.197006
1669.921875	-36.950848
1679.687500	-38.071893
1689.453125	-36.713617
1699.218750	-37.842130
1708.984375	-37.254964
1718.750000	-36.758910
1728.515625	-36.671845
1738.281250	-38.101138
1748.046875	-36.899717
1757.812500	-36.825489
1767.578125	-36.492009
1777.343750	-37.338748
1787.109375	-36.831316
1796.875000	-36.948883
1806.640625	-37.083818
1816.406250	-36.066920
1826.171875	-36.553802
1835.937500	-37.080052
1845.703125	-36.697016
1855.468750	-37.273080
1865.234375	-37.575765
1875.000000	-38.242536
1884.765625	-39.242898
1894.531250	-36.553038
1904.296875	-36.927449
1914.062500	-36.712774
1923.828125	-37.509746
1933.593750	-36.688276
1943.359375	-36.848845
1953.125000	-36.435023
1962.890625	-38.180210
1972.656250	-39.488471
1982.421875	-37.869450
1992.187500	-37.029431
2001.953125	-37.148500
