F	D
68.359375	-28.585148
78.125000	-28.115117
87.890625	-29.578056
97.656250	-30.695486
107.421875	-28.335171
117.187500	-27.756506
126.953125	-28.647873
136.718750	-29.836732
146.484375	-30.132386
156.250000	-29.367394
166.015625	-29.838168
175.781250	-29.510995
185.546875	-29.907665
195.312500	-28.974236
205.078125	-29.296013
214.843750	-30.388059
224.609375	-29.563092
234.375000	-29.660069
244.140625	-29.123942
253.906250	-28.791908
263.671875	-28.524491
273.437500	-29.468820
283.203125	-29.281160
292.968750	-29.335878
302.734375	-29.317491
312.500000	-32.598370
322.265625	-32.736555
332.031250	-31.126338
341.796875	-29.484682
351.562500	-29.404939
361.328125	-29.509367
371.093750	-29.078655
380.859375	-29.045555
390.625000	-29.631713
400.390625	-28.827338
410.156250	-28.847678
419.921875	-28.902736
429.687500	-29.560643
439.453125	-29.616184
449.218750	-29.767695
458.984375	-29.837859
468.750000	-29.455967
478.515625	-29.228211
488.281250	-29.031202
498.046875	-28.412514
507.812500	-28.352495
517.578125	-28.386331
527.343750	-28.609809
537.109375	-29.521233
546.875000	-28.639162
556.640625	-28.437424
566.406250	-30.478781
576.171875	-29.819951
585.937500	-29.452178
595.703125	-29.699535
605.468750	-29.313983
615.234375	-29.017900
625.000000	-28.835604
634.765625	-28.744737
644.531250	-29.332857
654.296875	-28.817834
664.062500	-30.405838
673.828125	-29.175867
683.593750	-29.625522
693.359375	-29.509560
703.125000	-29.449812
712.890625	-29.468130
722.656250	-29.583182
732.421875	-29.828662
742.187500	-31.032973
751.953125	-30.785674
761.718750	-30.998420
771.484375	-29.701624
781.250000	-30.338971
791.015625	-30.053716
800.781250	-30.914545
810.546875	-30.053749
820.312500	-29.891196
830.078125	-31.891978
839.843750	-31.048080
849.609375	-31.913062
859.375000	-30.693735
869.140625	-30.825307
878.906250	-30.585211
888.671875	-30.371641
898.437500	-30.682759
908.203125	-31.334245
917.968750	-30.768201
927.734375	-31.182095
937.500000	-33.621689
947.265625	-30.848168
957.031250	-31.492488
966.796875	-31.145335
976.562500	-31.233347
986.328125	-31.164500
996.093750	-31.000089
1005.859375	-31.597299
1015.625000	-30.969436
1025.390625	-30.733030
1035.156250	-31.134470
1044.921875	-30.524519
1054.687500	-30.499153
1064.453125	-30.484456
1074.218750	-30.516640
1083.984375	-30.518034
1093.750000	-30.567985
1103.515625	-31.411145
1113.281250	-30.734434
1123.046875	-30.763849
1132.812500	-30.678379
1142.578125	-31.857011
1152.343750	-32.285339
1162.109375	-31.132984
1171.875000	-30.319698
1181.640625	-31.208974
1191.406250	-31.586926
1201.171875	-31.396054
1210.937500	-31.092604
1220.703125	-31.096441
1230.468750	-31.021340
1240.234375	-32.598534
1250.000000	-30.752811
1259.765625	-30.631426
1269.531250	-31.058909
1279.296875	-31.130607
1289.062500	-31.344213
1298.828125	-33.718794
1308.593750	-31.337691
1318.359375	-31.890799
1328.125000	-32.340919
1337.890625	-30.941346
1347.656250	-31.216221
1357.421875	-30.678562
1367.187500	-31.063869
1376.953125	-31.385627
1386.718750	-30.849822
1396.484375	-30.595163
1406.250000	-31.917548
1416.015625	-32.018033
1425.781250	-31.736772
1435.546875	-30.772650
1445.312500	-31.247258
1455.078125	-31.248697
1464.843750	-30.913811
1474.609375	-32.603960
1484.375000	-31.603968
1494.140625	-31.831650
1503.906250	-32.526769
1513.671875	-31.669172
1523.437500	-31.733129
1533.203125	-32.320778
1542.968750	-31.049720
1552.734375	-31.302012
1562.500000	-30.883989
1572.265625	-31.276872
1582.031250	-31.709677
1591.796875	-31.821702
1601.562500	-31.321381
1611.328125	-31.932375
1621.093750	-31.135468
1630.859375	-32.977496
1640.625000	-32.451052
1650.390625	-32.017202
1660.156250	-31.472601
1669.921875	-30.930839
1679.687500	-31.097762
1689.453125	-31.386146
1699.218750	-31.392278
1708.984375	-31.487462
1718.750000	-31.656009
1728.515625	-32.044667
1738.281250	-31.426212
1748.046875	-31.910305
1757.812500	-35.070755
1767.578125	-33.161280
1777.343750	-32.786533
1787.109375	-33.669868
1796.875000	-34.508320
1806.640625	-34.442190
1816.406250	-33.009899
1826.171875	-34.465171
1835.937500	-33.109330
1845.703125	-32.820668
1855.468750	-33.395511
1865.234375	-34.630319
1875.000000	-33.602183
1884.765625	-33.394996
1894.531250	-33.645657
1904.296875	-33.097622
1914.062500	-33.079721
1923.828125	-33.517749
1933.593750	-33.868537
1943.359375	-34.181670
1953.125000	-33.347536
1962.890625	-33.790043
1972.656250	-34.718536
1982.421875	-35.086458
1992.187500	-33.916516
2001.953125	-33.885627
