F	D
68.359375	-25.360355
78.125000	-25.633770
87.890625	-25.742988
97.656250	-26.086601
107.421875	-26.257075
117.187500	-26.312610
126.953125	-26.577206
136.718750	-26.563463
146.484375	-27.187993
156.250000	-26.440949
166.015625	-28.415594
175.781250	-26.684594
185.546875	-26.953860
195.312500	-27.911974
205.078125	-27.332807
214.843750	-26.743678
224.609375	-27.078201
234.375000	-27.905173
244.140625	-26.623912
253.906250	-27.510945
263.671875	-26.369334
273.437500	-27.065611
283.203125	-26.781643
292.968750	-26.453991
302.734375	-26.480414
312.500000	-26.461766
322.265625	-27.811000
332.031250	-27.009911
341.796875	-26.796222
351.562500	-26.946939
361.328125	-27.041872
371.093750	-26.778862
380.859375	-27.667717
390.625000	-27.661414
400.390625	-27.115306
410.156250	-26.831629
419.921875	-27.313330
429.687500	-26.659177
439.453125	-27.207613
449.218750	-27.166801
458.984375	-27.509123
468.750000	-27.469339
478.515625	-27.629859
488.281250	-27.512521
498.046875	-27.111887
507.812500	-28.304417
517.578125	-27.762727
527.343750	-27.494584
537.109375	-27.480533
546.875000	-27.524525
556.640625	-25.252548
566.406250	-24.579569
576.171875	-24.716922
585.937500	-25.244863
595.703125	-24.940527
605.468750	-24.985072
615.234375	-24.744874
625.000000	-25.243324
634.765625	-27.341327
644.531250	-26.516764
654.296875	-26.546406
664.062500	-26.424581
673.828125	-25.969786
683.593750	-26.075796
693.359375	-26.247831
703.125000	-26.110216
712.890625	-26.774893
722.656250	-27.424223
732.421875	-27.035818
742.187500	-26.945778
751.953125	-27.243144
761.718750	-26.962219
771.484375	-26.590386
781.250000	-26.767560
791.015625	-26.468736
800.781250	-26.549033
810.546875	-26.983356
820.312500	-28.719902
830.078125	-27.137831
839.843750	-26.820720
849.609375	-26.695610
859.375000	-26.352990
869.140625	-26.215090
878.906250	-26.012568
888.671875	-26.107969
898.437500	-26.730979
908.203125	-26.885739
917.968750	-26.851839
927.734375	-26.307861
937.500000	-26.116010
947.265625	-25.728676
957.031250	-25.591531
966.796875	-25.715830
976.562500	-25.888224
986.328125	-26.161997
996.093750	-26.188308
1005.859375	-25.725196
1015.625000	-26.457586
1025.390625	-27.775178
1035.156250	-27.647658
1044.921875	-26.666849
1054.687500	-26.369932
1064.453125	-27.489514
1074.218750	-27.496076
1083.984375	-26.674452
1093.750000	-27.122688
1103.515625	-27.433926
1113.281250	-27.161322
1123.046875	-27.369908
1132.812500	-27.045277
1142.578125	-27.063833
1152.343750	-27.962334
1162.109375	-28.226303
1171.875000	-28.291836
1181.640625	-29.157849
1191.406250	-28.303259
1201.171875	-28.494007
1210.937500	-28.502814
1220.703125	-28.756755
1230.468750	-28.751641
1240.234375	-28.700316
1250.000000	-30.401628
1259.765625	-30.173041
1269.531250	-32.737685
1279.296875	-29.406931
1289.062500	-29.415775
1298.828125	-29.273608
1308.593750	-30.081474
1318.359375	-30.223536
1328.125000	-30.276026
1337.890625	-29.121124
1347.656250	-31.400825
1357.421875	-29.909958
1367.187500	-29.842225
1376.953125	-29.743910
1386.718750	-31.284088
1396.484375	-30.832674
1406.250000	-30.671889
1416.015625	-31.067934
1425.781250	-31.916894
1435.546875	-30.556902
1445.312500	-30.986310
1455.078125	-30.842765
1464.843750	-31.346350
1474.609375	-31.010123
1484.375000	-29.844599
1494.140625	-30.037708
1503.906250	-29.803264
1513.671875	-30.037321
1523.437500	-30.486784
1533.203125	-29.947526
1542.968750	-29.745095
1552.734375	-30.487188
1562.500000	-29.780339
1572.265625	-29.261689
1582.031250	-28.772231
1591.796875	-28.269155
1601.562500	-28.519432
1611.328125	-28.368906
1621.093750	-28.338335
1630.859375	-29.476912
1640.625000	-28.548123
1650.390625	-29.407612
1660.156250	-29.776326
1669.921875	-29.562255
1679.687500	-29.949098
1689.453125	-30.447658
1699.218750	-31.178613
1708.984375	-32.114160
1718.750000	-30.839718
1728.515625	-31.335468
1738.281250	-31.012130
1748.046875	-30.100059
1757.812500	-31.085207
1767.578125	-29.674076
1777.343750	-29.550620
1787.109375	-29.562180
1796.875000	-30.230857
1806.640625	-30.266715
1816.406250	-31.491433
1826.171875	-31.444514
1835.937500	-31.675268
1845.703125	-30.848964
1855.468750	-32.697098
1865.234375	-31.367772
1875.000000	-31.082706
1884.765625	-30.954605
1894.531250	-31.369543
1904.296875	-32.283950
1914.062500	-31.219407
1923.828125	-30.432879
1933.593750	-30.751810
1943.359375	-31.579281
1953.125000	-34.013599
1962.890625	-31.689542
1972.656250	-31.945258
1982.421875	-33.733643
1992.187500	-32.095590
2001.953125	-31.366716
