F	D
68.359375	-26.797493
78.125000	-26.943439
87.890625	-26.522371
97.656250	-27.292038
107.421875	-27.998217
117.187500	-27.148907
126.953125	-27.400577
136.718750	-28.669210
146.484375	-28.137721
156.250000	-29.333124
166.015625	-27.739187
175.781250	-28.202440
185.546875	-28.823451
195.312500	-29.206975
205.078125	-27.873220
214.843750	-28.820534
224.609375	-28.761169
234.375000	-28.874947
244.140625	-28.430062
253.906250	-28.123293
263.671875	-28.024650
273.437500	-30.050206
283.203125	-28.984401
292.968750	-28.489080
302.734375	-28.198736
312.500000	-28.831309
322.265625	-29.236110
332.031250	-30.158576
341.796875	-28.456408
351.562500	-28.588712
361.328125	-29.188886
371.093750	-29.327755
380.859375	-28.570595
390.625000	-29.022207
400.390625	-28.318967
410.156250	-28.412113
419.921875	-28.484789
429.687500	-29.152295
439.453125	-28.725459
449.218750	-28.241457
458.984375	-28.218452
468.750000	-28.352300
478.515625	-28.540877
488.281250	-28.005487
498.046875	-28.558730
507.812500	-28.281014
517.578125	-28.936707
527.343750	-28.446094
537.109375	-27.290190
546.875000	-27.090520
556.640625	-27.292408
566.406250	-28.296438
576.171875	-27.549244
585.937500	-29.134476
595.703125	-27.890677
605.468750	-26.275466
615.234375	-26.453954
625.000000	-27.337755
634.765625	-28.584301
644.531250	-28.825113
654.296875	-28.833870
664.062500	-29.613239
673.828125	-28.518962
683.593750	-28.834274
693.359375	-28.696695
703.125000	-29.014950
712.890625	-30.843089
722.656250	-29.303013
732.421875	-28.883843
742.187500	-28.069794
751.953125	-29.092204
761.718750	-28.163999
771.484375	-28.184919
781.250000	-28.416909
791.015625	-29.177428
800.781250	-28.069165
810.546875	-29.044959
820.312500	-28.076367
830.078125	-28.132248
839.843750	-27.939193
849.609375	-29.555153
859.375000	-28.652912
869.140625	-27.964035
878.906250	-27.889871
888.671875	-28.090364
898.437500	-28.866535
908.203125	-29.617794
917.968750	-27.910126
927.734375	-28.404329
937.500000	-27.758553
947.265625	-27.445602
957.031250	-27.834712
966.796875	-28.004928
976.562500	-27.979166
986.328125	-28.490086
996.093750	-27.738893
1005.859375	-28.229248
1015.625000	-27.270495
1025.390625	-28.411190
1035.156250	-27.860196
1044.921875	-27.435237
1054.687500	-27.078179
1064.453125	-29.241525
1074.218750	-28.489440
1083.984375	-28.938851
1093.750000	-28.258426
1103.515625	-29.116927
1113.281250	-29.420447
1123.046875	-29.194807
1132.812500	-29.783917
1142.578125	-29.497491
1152.343750	-30.712448
1162.109375	-29.506300
1171.875000	-29.894851
1181.640625	-30.297084
1191.406250	-30.405671
1201.171875	-30.823130
1210.937500	-31.224114
1220.703125	-30.470150
1230.468750	-30.777637
1240.234375	-30.218096
1250.000000	-30.734048
1259.765625	-31.331109
1269.531250	-31.642244
1279.296875	-30.612290
1289.062500	-31.186257
1298.828125	-30.905343
1308.593750	-32.152483
1318.359375	-31.424692
1328.125000	-34.081125
1337.890625	-30.218132
1347.656250	-31.050126
1357.421875	-31.599939
1367.187500	-31.095787
1376.953125	-31.167548
1386.718750	-31.649455
1396.484375	-32.404802
1406.250000	-31.108452
1416.015625	-31.682823
1425.781250	-31.904611
1435.546875	-31.575609
1445.312500	-32.889929
1455.078125	-31.548641
1464.843750	-31.461183
1474.609375	-32.564743
1484.375000	-31.916356
1494.140625	-31.177482
1503.906250	-31.223371
1513.671875	-32.154448
1523.437500	-31.353631
1533.203125	-31.340076
1542.968750	-31.355198
1552.734375	-31.090335
1562.500000	-30.994031
1572.265625	-32.145624
1582.031250	-30.383205
1591.796875	-29.541306
1601.562500	-29.244034
1611.328125	-30.343391
1621.093750	-31.402620
1630.859375	-31.510392
1640.625000	-30.974340
1650.390625	-31.991151
1660.156250	-31.070678
1669.921875	-31.302560
1679.687500	-31.240563
1689.453125	-31.630515
1699.218750	-31.984645
1708.984375	-32.004178
1718.750000	-32.607907
1728.515625	-31.825318
1738.281250	-31.176530
1748.046875	-31.115686
1757.812500	-31.224210
1767.578125	-32.425982
1777.343750	-32.949001
1787.109375	-32.435122
1796.875000	-32.567705
1806.640625	-32.193264
1816.406250	-31.928515
1826.171875	-32.167959
1835.937500	-33.028812
1845.703125	-34.395386
1855.468750	-33.500108
1865.234375	-32.408496
1875.000000	-33.008019
1884.765625	-32.575606
1894.531250	-32.146872
1904.296875	-31.831545
1914.062500	-32.501465
1923.828125	-32.439144
1933.593750	-34.318720
1943.359375	-33.322103
1953.125000	-33.502316
1962.890625	-33.914686
1972.656250	-33.088705
1982.421875	-34.834795
1992.187500	-33.461930
2001.953125	-32.913219
