F	D
68.359375	-27.181989
78.125000	-27.197982
87.890625	-27.158702
97.656250	-27.592836
107.421875	-27.844158
117.187500	-28.127074
126.953125	-28.107850
136.718750	-28.171411
146.484375	-29.307308
156.250000	-28.709602
166.015625	-28.296024
175.781250	-29.180987
185.546875	-28.894209
195.312500	-28.227776
205.078125	-28.191191
214.843750	-28.335746
224.609375	-29.566331
234.375000	-27.857172
244.140625	-28.014505
253.906250	-27.925512
263.671875	-28.444276
273.437500	-28.303199
283.203125	-27.952155
292.968750	-27.346992
302.734375	-27.580265
312.500000	-27.692512
322.265625	-28.412344
332.031250	-28.534672
341.796875	-27.616094
351.562500	-28.338454
361.328125	-28.982661
371.093750	-27.524901
380.859375	-27.961821
390.625000	-27.651437
400.390625	-27.575242
410.156250	-28.843464
419.921875	-27.995381
429.687500	-28.680193
439.453125	-28.449204
449.218750	-29.017733
458.984375	-28.484429
468.750000	-28.495420
478.515625	-28.273959
488.281250	-28.994210
498.046875	-29.088395
507.812500	-29.580059
517.578125	-28.972400
527.343750	-28.954908
537.109375	-29.453897
546.875000	-28.184474
556.640625	-28.174615
566.406250	-28.134163
576.171875	-28.342365
585.937500	-28.892434
595.703125	-30.520662
605.468750	-29.081809
615.234375	-29.292109
625.000000	-29.198465
634.765625	-29.253549
644.531250	-29.666775
654.296875	-29.407934
664.062500	-29.665889
673.828125	-28.970137
683.593750	-28.611114
693.359375	-28.788516
703.125000	-28.392884
712.890625	-29.020773
722.656250	-29.525393
732.421875	-29.871810
742.187500	-30.651216
751.953125	-30.808123
761.718750	-30.344988
771.484375	-30.583412
781.250000	-30.631005
791.015625	-30.391171
800.781250	-30.758449
810.546875	-30.600710
820.312500	-30.000860
830.078125	-30.174080
839.843750	-31.385437
849.609375	-31.041354
859.375000	-32.574385
869.140625	-31.291371
878.906250	-32.114695
888.671875	-32.176905
898.437500	-31.454913
908.203125	-31.749289
917.968750	-33.049000
927.734375	-31.857380
937.500000	-33.171756
947.265625	-31.928405
957.031250	-32.253814
966.796875	-31.705735
976.562500	-32.020062
986.328125	-32.192779
996.093750	-31.684144
1005.859375	-31.879379
1015.625000	-32.206990
1025.390625	-32.516996
1035.156250	-31.833489
1044.921875	-31.493315
1054.687500	-31.836092
1064.453125	-32.458311
1074.218750	-31.685700
1083.984375	-31.934144
1093.750000	-33.652574
1103.515625	-32.821483
1113.281250	-32.211424
1123.046875	-32.782703
1132.812500	-32.468250
1142.578125	-32.895433
1152.343750	-33.573836
1162.109375	-31.948670
1171.875000	-31.951881
1181.640625	-32.241144
1191.406250	-33.300033
1201.171875	-33.161026
1210.937500	-32.445821
1220.703125	-32.917457
1230.468750	-33.989169
1240.234375	-32.635893
1250.000000	-32.859739
1259.765625	-35.388560
1269.531250	-32.636050
1279.296875	-32.917208
1289.062500	-33.295107
1298.828125	-33.608985
1308.593750	-33.354975
1318.359375	-32.571228
1328.125000	-32.537502
1337.890625	-33.721783
1347.656250	-33.229944
1357.421875	-33.522570
1367.187500	-33.863158
1376.953125	-32.834030
1386.718750	-33.160384
1396.484375	-34.527312
1406.250000	-33.119662
1416.015625	-32.986634
1425.781250	-33.789752
1435.546875	-32.990646
1445.312500	-33.837770
1455.078125	-35.042249
1464.843750	-34.243503
1474.609375	-35.377171
1484.375000	-33.569575
1494.140625	-32.931489
1503.906250	-35.099914
1513.671875	-33.125268
1523.437500	-34.263342
1533.203125	-34.248078
1542.968750	-33.510474
1552.734375	-33.191688
1562.500000	-33.280640
1572.265625	-33.259183
1582.031250	-34.929449
1591.796875	-33.345755
1601.562500	-33.108099
1611.328125	-33.801971
1621.093750	-33.535144
1630.859375	-33.411293
1640.625000	-33.165904
1650.390625	-33.426344
1660.156250	-33.495994
1669.921875	-34.128973
1679.687500	-33.227110
1689.453125	-34.375695
1699.218750	-33.958980
1708.984375	-34.543233
1718.750000	-34.358634
1728.515625	-33.751143
1738.281250	-33.784077
1748.046875	-33.461747
1757.812500	-33.425114
1767.578125	-34.151090
1777.343750	-34.420976
1787.109375	-35.348131
1796.875000	-35.222067
1806.640625	-35.886962
1816.406250	-34.906951
1826.171875	-35.473534
1835.937500	-35.389199
1845.703125	-36.960944
1855.468750	-34.549236
1865.234375	-34.342356
1875.000000	-35.054388
1884.765625	-34.467631
1894.531250	-34.537269
1904.296875	-35.588332
1914.062500	-35.395153
1923.828125	-35.149931
1933.593750	-34.689273
1943.359375	-34.105838
1953.125000	-33.820144
1962.890625	-33.919940
1972.656250	-34.449134
1982.421875	-34.412894
1992.187500	-34.307931
2001.953125	-34.832701
