F	D
68.359375	-29.038606
78.125000	-28.965675
87.890625	-28.421878
97.656250	-28.239272
107.421875	-28.048866
117.187500	-27.721917
126.953125	-28.142850
136.718750	-28.178679
146.484375	-28.524692
156.250000	-28.003759
166.015625	-29.231659
175.781250	-28.865858
185.546875	-29.249714
195.312500	-29.383155
205.078125	-28.839624
214.843750	-29.646240
224.609375	-29.691143
234.375000	-29.516538
244.140625	-29.171999
253.906250	-31.052341
263.671875	-29.389292
273.437500	-30.211949
283.203125	-29.845524
292.968750	-28.974613
302.734375	-29.133946
312.500000	-28.753034
322.265625	-28.594164
332.031250	-29.016165
341.796875	-28.959787
351.562500	-28.983699
361.328125	-29.370823
371.093750	-28.827948
380.859375	-29.018692
390.625000	-29.259015
400.390625	-28.620197
410.156250	-28.844524
419.921875	-28.827034
429.687500	-28.841364
439.453125	-28.973493
449.218750	-29.264089
458.984375	-28.407345
468.750000	-28.082541
478.515625	-28.162685
488.281250	-27.942136
498.046875	-27.946459
507.812500	-28.051015
517.578125	-28.311729
527.343750	-27.489575
537.109375	-26.684047
546.875000	-26.380755
556.640625	-26.066852
566.406250	-26.887453
576.171875	-26.295797
585.937500	-27.082560
595.703125	-25.388449
605.468750	-25.695042
615.234375	-26.490108
625.000000	-27.024850
634.765625	-26.831040
644.531250	-27.439290
654.296875	-27.304003
664.062500	-27.467117
673.828125	-28.003977
683.593750	-27.916718
693.359375	-27.442788
703.125000	-27.552455
712.890625	-27.593729
722.656250	-27.658937
732.421875	-27.811613
742.187500	-28.804505
751.953125	-29.041370
761.718750	-28.933224
771.484375	-28.445110
781.250000	-28.638544
791.015625	-28.401735
800.781250	-28.530806
810.546875	-28.493693
820.312500	-28.251289
830.078125	-28.188244
839.843750	-28.085462
849.609375	-29.118391
859.375000	-28.595917
869.140625	-29.031157
878.906250	-28.798089
888.671875	-28.450531
898.437500	-29.013447
908.203125	-28.732948
917.968750	-28.048503
927.734375	-28.375489
937.500000	-28.106176
947.265625	-27.820623
957.031250	-28.284680
966.796875	-29.815622
976.562500	-29.985625
986.328125	-29.797821
996.093750	-28.328101
1005.859375	-28.156141
1015.625000	-27.823326
1025.390625	-27.785301
1035.156250	-27.895681
1044.921875	-28.381854
1054.687500	-28.810500
1064.453125	-28.262408
1074.218750	-28.110625
1083.984375	-28.377303
1093.750000	-28.238105
1103.515625	-28.386424
1113.281250	-27.888387
1123.046875	-27.652615
1132.812500	-27.379012
1142.578125	-27.391745
1152.343750	-27.012499
1162.109375	-26.285373
1171.875000	-26.546177
1181.640625	-26.986921
1191.406250	-27.814102
1201.171875	-28.667702
1210.937500	-29.746668
1220.703125	-29.015977
1230.468750	-29.362392
1240.234375	-29.879326
1250.000000	-29.085118
1259.765625	-28.884611
1269.531250	-29.281926
1279.296875	-29.145391
1289.062500	-29.817351
1298.828125	-30.334884
1308.593750	-29.651586
1318.359375	-30.169141
1328.125000	-31.318096
1337.890625	-28.658155
1347.656250	-29.338523
1357.421875	-29.763976
1367.187500	-31.064601
1376.953125	-30.250084
1386.718750	-30.170040
1396.484375	-29.922799
1406.250000	-29.855208
1416.015625	-30.031501
1425.781250	-30.082428
1435.546875	-30.739072
1445.312500	-31.211388
1455.078125	-31.297768
1464.843750	-31.861771
1474.609375	-30.843134
1484.375000	-30.193009
1494.140625	-30.048229
1503.906250	-29.988912
1513.671875	-30.032205
1523.437500	-30.308205
1533.203125	-30.548705
1542.968750	-31.614828
1552.734375	-31.208729
1562.500000	-30.872992
1572.265625	-30.406453
1582.031250	-30.166671
1591.796875	-30.012600
1601.562500	-30.137597
1611.328125	-29.675296
1621.093750	-29.469538
1630.859375	-30.104004
1640.625000	-30.719566
1650.390625	-31.630565
1660.156250	-32.205348
1669.921875	-31.671342
1679.687500	-32.013751
1689.453125	-31.625878
1699.218750	-31.847353
1708.984375	-32.154973
1718.750000	-31.814200
1728.515625	-32.098864
1738.281250	-31.887287
1748.046875	-31.444783
1757.812500	-31.320150
1767.578125	-31.512287
1777.343750	-32.342862
1787.109375	-32.149322
1796.875000	-32.643758
1806.640625	-32.573532
1816.406250	-32.795755
1826.171875	-32.994812
1835.937500	-32.856114
1845.703125	-33.767805
1855.468750	-33.681609
1865.234375	-33.992706
1875.000000	-33.993087
1884.765625	-35.592565
1894.531250	-33.843729
1904.296875	-34.678399
1914.062500	-33.645394
1923.828125	-33.932631
1933.593750	-34.749742
1943.359375	-33.929593
1953.125000	-35.118898
1962.890625	-34.374726
1972.656250	-35.203365
1982.421875	-34.308232
1992.187500	-33.832667
2001.953125	-34.630163
