F	D
68.359375	-26.935221
78.125000	-26.740278
87.890625	-26.980017
97.656250	-27.047403
107.421875	-28.453364
117.187500	-27.519992
126.953125	-26.942889
136.718750	-28.016584
146.484375	-27.192266
156.250000	-27.465280
166.015625	-28.191501
175.781250	-26.656892
185.546875	-27.112371
195.312500	-27.420833
205.078125	-26.984482
214.843750	-27.083520
224.609375	-27.137604
234.375000	-27.186548
244.140625	-27.426844
253.906250	-27.222280
263.671875	-26.941073
273.437500	-27.226815
283.203125	-26.794150
292.968750	-26.350881
302.734375	-26.087358
312.500000	-25.102035
322.265625	-24.770612
332.031250	-25.466795
341.796875	-26.866298
351.562500	-26.986256
361.328125	-27.153440
371.093750	-26.882139
380.859375	-27.000462
390.625000	-27.199252
400.390625	-27.211921
410.156250	-27.022584
419.921875	-27.111149
429.687500	-27.436094
439.453125	-27.857154
449.218750	-27.632541
458.984375	-27.703898
468.750000	-28.179722
478.515625	-27.907610
488.281250	-27.471132
498.046875	-27.138594
507.812500	-26.702414
517.578125	-26.780607
527.343750	-26.118481
537.109375	-25.199817
546.875000	-24.679769
556.640625	-24.829111
566.406250	-25.164447
576.171875	-26.161211
585.937500	-26.338797
595.703125	-26.393992
605.468750	-26.976582
615.234375	-29.867467
625.000000	-28.368969
634.765625	-27.948848
644.531250	-28.039099
654.296875	-29.242376
664.062500	-27.667593
673.828125	-28.008314
683.593750	-28.092816
693.359375	-27.278312
703.125000	-27.471779
712.890625	-27.415228
722.656250	-26.599858
732.421875	-26.720930
742.187500	-25.465887
751.953125	-25.967795
761.718750	-27.892703
771.484375	-27.890386
781.250000	-27.339690
791.015625	-27.619682
800.781250	-28.167604
810.546875	-27.854098
820.312500	-27.011681
830.078125	-25.729286
839.843750	-25.685902
849.609375	-27.167628
859.375000	-27.426721
869.140625	-27.395068
878.906250	-27.369189
888.671875	-28.414327
898.437500	-28.580978
908.203125	-28.309085
917.968750	-28.127324
927.734375	-28.802071
937.500000	-29.363434
947.265625	-29.230041
957.031250	-30.114764
966.796875	-29.254265
976.562500	-29.383393
986.328125	-29.125749
996.093750	-28.524536
1005.859375	-28.381573
1015.625000	-28.903922
1025.390625	-29.232788
1035.156250	-29.523430
1044.921875	-29.531984
1054.687500	-29.957763
1064.453125	-30.135443
1074.218750	-29.772529
1083.984375	-30.034817
1093.750000	-30.233089
1103.515625	-30.031745
1113.281250	-30.758011
1123.046875	-31.633480
1132.812500	-30.292563
1142.578125	-31.375007
1152.343750	-30.728801
1162.109375	-30.892804
1171.875000	-33.122108
1181.640625	-31.616452
1191.406250	-30.738754
1201.171875	-31.405851
1210.937500	-31.364774
1220.703125	-31.110383
1230.468750	-32.523702
1240.234375	-31.931235
1250.000000	-31.147613
1259.765625	-31.960744
1269.531250	-31.581474
1279.296875	-31.481995
1289.062500	-32.772857
1298.828125	-33.066373
1308.593750	-31.869755
1318.359375	-33.703059
1328.125000	-32.269426
1337.890625	-31.778912
1347.656250	-32.321188
1357.421875	-31.677114
1367.187500	-32.360362
1376.953125	-32.295350
1386.718750	-31.934040
1396.484375	-34.287594
1406.250000	-32.200475
1416.015625	-33.268944
1425.781250	-32.282505
1435.546875	-32.606254
1445.312500	-33.843548
1455.078125	-32.734875
1464.843750	-32.753766
1474.609375	-32.775136
1484.375000	-32.973535
1494.140625	-33.644978
1503.906250	-32.756064
1513.671875	-32.599378
1523.437500	-33.599628
1533.203125	-32.979477
1542.968750	-33.289864
1552.734375	-32.719817
1562.500000	-32.844915
1572.265625	-35.085394
1582.031250	-32.929430
1591.796875	-33.443223
1601.562500	-33.068186
1611.328125	-33.344210
1621.093750	-33.263676
1630.859375	-34.666994
1640.625000	-33.656740
1650.390625	-32.703300
1660.156250	-33.107204
1669.921875	-32.742129
1679.687500	-32.307667
1689.453125	-32.724048
1699.218750	-32.267013
1708.984375	-32.243072
1718.750000	-32.296367
1728.515625	-31.774888
1738.281250	-31.835939
1748.046875	-31.602533
1757.812500	-31.382685
1767.578125	-32.059994
1777.343750	-31.741424
1787.109375	-31.957133
1796.875000	-32.756352
1806.640625	-32.860117
1816.406250	-33.385470
1826.171875	-32.731550
1835.937500	-32.618634
1845.703125	-33.461020
1855.468750	-33.244058
1865.234375	-33.125985
1875.000000	-34.443083
1884.765625	-34.475263
1894.531250	-34.828138
1904.296875	-34.430733
1914.062500	-33.920723
1923.828125	-34.364585
1933.593750	-34.771705
1943.359375	-34.397246
1953.125000	-34.097711
1962.890625	-33.976323
1972.656250	-34.206913
1982.421875	-34.612453
1992.187500	-35.096388
2001.953125	-34.026663
