F	D
68.359375	-27.035507
78.125000	-27.222126
87.890625	-27.168683
97.656250	-26.884194
107.421875	-28.406293
117.187500	-27.477650
126.953125	-27.853428
136.718750	-27.389217
146.484375	-27.507706
156.250000	-27.316365
166.015625	-26.583452
175.781250	-26.464192
185.546875	-26.586379
195.312500	-27.443354
205.078125	-28.395248
214.843750	-27.163255
224.609375	-27.034264
234.375000	-26.819937
244.140625	-27.856957
253.906250	-27.724149
263.671875	-27.382241
273.437500	-27.889734
283.203125	-28.395276
292.968750	-27.427778
302.734375	-26.606459
312.500000	-25.488638
322.265625	-25.210600
332.031250	-26.448852
341.796875	-26.357640
351.562500	-26.651116
361.328125	-27.223201
371.093750	-27.139719
380.859375	-26.504354
390.625000	-26.781506
400.390625	-27.831102
410.156250	-28.090458
419.921875	-29.706539
429.687500	-26.441822
439.453125	-26.025715
449.218750	-27.146789
458.984375	-26.896309
468.750000	-27.555136
478.515625	-27.036059
488.281250	-27.338988
498.046875	-27.051862
507.812500	-27.519443
517.578125	-26.122872
527.343750	-28.700148
537.109375	-25.115688
546.875000	-24.723603
556.640625	-25.289897
566.406250	-25.405970
576.171875	-25.604420
585.937500	-26.057639
595.703125	-25.656785
605.468750	-25.838482
615.234375	-27.845311
625.000000	-27.866411
634.765625	-27.923319
644.531250	-27.686351
654.296875	-28.402875
664.062500	-27.815925
673.828125	-29.427566
683.593750	-28.954538
693.359375	-28.595783
703.125000	-28.877369
712.890625	-28.638286
722.656250	-28.971535
732.421875	-27.376903
742.187500	-26.705291
751.953125	-26.636543
761.718750	-27.860744
771.484375	-28.042830
781.250000	-28.507840
791.015625	-28.428869
800.781250	-27.986989
810.546875	-27.006509
820.312500	-28.018601
830.078125	-26.101333
839.843750	-26.187318
849.609375	-27.524957
859.375000	-26.506345
869.140625	-26.912770
878.906250	-27.562905
888.671875	-28.522172
898.437500	-27.280024
908.203125	-27.311494
917.968750	-27.747294
927.734375	-28.001792
937.500000	-29.228749
947.265625	-27.637299
957.031250	-27.292897
966.796875	-28.272044
976.562500	-28.386316
986.328125	-31.999306
996.093750	-29.353843
1005.859375	-29.862678
1015.625000	-28.876395
1025.390625	-29.354373
1035.156250	-31.478809
1044.921875	-29.911765
1054.687500	-29.950039
1064.453125	-30.137580
1074.218750	-30.531868
1083.984375	-33.149133
1093.750000	-31.037041
1103.515625	-33.769874
1113.281250	-31.308691
1123.046875	-32.228512
1132.812500	-31.754148
1142.578125	-33.909020
1152.343750	-32.142485
1162.109375	-31.146372
1171.875000	-31.257302
1181.640625	-31.086216
1191.406250	-31.252131
1201.171875	-31.886638
1210.937500	-31.405597
1220.703125	-30.917115
1230.468750	-32.843323
1240.234375	-32.004546
1250.000000	-32.210819
1259.765625	-31.518581
1269.531250	-32.517836
1279.296875	-32.157734
1289.062500	-32.542581
1298.828125	-32.113771
1308.593750	-32.127803
1318.359375	-33.113192
1328.125000	-32.286667
1337.890625	-35.641538
1347.656250	-32.785606
1357.421875	-33.900393
1367.187500	-32.656253
1376.953125	-33.731561
1386.718750	-33.560834
1396.484375	-32.490373
1406.250000	-33.259851
1416.015625	-32.823080
1425.781250	-32.724265
1435.546875	-33.304484
1445.312500	-32.902053
1455.078125	-33.766852
1464.843750	-36.860528
1474.609375	-34.259926
1484.375000	-33.102198
1494.140625	-33.984948
1503.906250	-33.327018
1513.671875	-33.225809
1523.437500	-33.786615
1533.203125	-34.544217
1542.968750	-34.260894
1552.734375	-34.775432
1562.500000	-34.184452
1572.265625	-34.269456
1582.031250	-34.060057
1591.796875	-33.636985
1601.562500	-34.333453
1611.328125	-35.421757
1621.093750	-33.246531
1630.859375	-33.751736
1640.625000	-33.583185
1650.390625	-34.075381
1660.156250	-33.153041
1669.921875	-34.477728
1679.687500	-33.713785
1689.453125	-33.606103
1699.218750	-34.471147
1708.984375	-34.008548
1718.750000	-32.994932
1728.515625	-33.448971
1738.281250	-33.928114
1748.046875	-32.877982
1757.812500	-33.337233
1767.578125	-32.923388
1777.343750	-33.729281
1787.109375	-33.204463
1796.875000	-33.550839
1806.640625	-33.708474
1816.406250	-34.290436
1826.171875	-34.333502
1835.937500	-34.061339
1845.703125	-34.968084
1855.468750	-34.811362
1865.234375	-34.651086
1875.000000	-34.613800
1884.765625	-34.578156
1894.531250	-34.738510
1904.296875	-34.841057
1914.062500	-35.248782
1923.828125	-34.589752
1933.593750	-34.596253
1943.359375	-34.622692
1953.125000	-35.794208
1962.890625	-35.461478
1972.656250	-34.687517
1982.421875	-35.074085
1992.187500	-35.522958
2001.953125	-35.147209
