F	D
68.359375	-27.535477
78.125000	-26.737597
87.890625	-27.522522
97.656250	-26.933395
107.421875	-28.327146
117.187500	-27.524144
126.953125	-27.372902
136.718750	-27.736615
146.484375	-28.688103
156.250000	-29.658890
166.015625	-27.853994
175.781250	-28.819423
185.546875	-28.329501
195.312500	-28.701004
205.078125	-28.753753
214.843750	-27.635750
224.609375	-28.434361
234.375000	-27.971191
244.140625	-27.736816
253.906250	-28.932488
263.671875	-28.299544
273.437500	-29.557183
283.203125	-28.301282
292.968750	-27.628897
302.734375	-27.765258
312.500000	-27.550618
322.265625	-27.980309
332.031250	-28.225191
341.796875	-28.690640
351.562500	-28.013415
361.328125	-28.494005
371.093750	-27.392298
380.859375	-27.285031
390.625000	-27.251312
400.390625	-27.254172
410.156250	-27.930121
419.921875	-27.224454
429.687500	-27.419797
439.453125	-27.273339
449.218750	-27.089264
458.984375	-27.661760
468.750000	-26.946547
478.515625	-27.922103
488.281250	-26.820656
498.046875	-27.069875
507.812500	-26.928225
517.578125	-26.471008
527.343750	-26.440500
537.109375	-26.593513
546.875000	-25.889721
556.640625	-26.724186
566.406250	-26.364371
576.171875	-26.563301
585.937500	-26.579269
595.703125	-25.816759
605.468750	-26.454472
615.234375	-26.924950
625.000000	-27.161700
634.765625	-27.385484
644.531250	-27.806814
654.296875	-27.304689
664.062500	-27.483156
673.828125	-27.510033
683.593750	-27.885696
693.359375	-27.898816
703.125000	-27.875710
712.890625	-27.732962
722.656250	-28.065860
732.421875	-28.249827
742.187500	-28.438676
751.953125	-28.547147
761.718750	-28.624219
771.484375	-28.401019
781.250000	-28.569117
791.015625	-28.397302
800.781250	-28.886723
810.546875	-28.604690
820.312500	-28.921503
830.078125	-29.051553
839.843750	-29.144459
849.609375	-30.123714
859.375000	-29.023087
869.140625	-29.582472
878.906250	-28.260833
888.671875	-28.220501
898.437500	-28.323309
908.203125	-27.703534
917.968750	-28.264559
927.734375	-27.831927
937.500000	-28.211893
947.265625	-27.997200
957.031250	-28.462600
966.796875	-28.515917
976.562500	-28.095974
986.328125	-28.170501
996.093750	-27.235074
1005.859375	-27.440783
1015.625000	-27.900782
1025.390625	-27.529153
1035.156250	-27.842924
1044.921875	-27.250340
1054.687500	-27.926691
1064.453125	-27.480833
1074.218750	-28.124491
1083.984375	-28.513731
1093.750000	-27.932576
1103.515625	-27.626964
1113.281250	-27.556546
1123.046875	-27.673751
1132.812500	-27.784226
1142.578125	-28.483865
1152.343750	-27.370455
1162.109375	-26.676687
1171.875000	-26.686013
1181.640625	-27.427840
1191.406250	-28.160201
1201.171875	-28.227236
1210.937500	-28.614425
1220.703125	-29.059643
1230.468750	-29.187412
1240.234375	-29.788183
1250.000000	-29.151834
1259.765625	-29.676164
1269.531250	-29.472662
1279.296875	-29.490481
1289.062500	-29.856112
1298.828125	-31.298798
1308.593750	-31.074085
1318.359375	-32.060487
1328.125000	-30.832876
1337.890625	-29.574324
1347.656250	-30.000903
1357.421875	-30.281273
1367.187500	-30.340340
1376.953125	-30.188634
1386.718750	-33.431580
1396.484375	-30.703207
1406.250000	-31.223527
1416.015625	-32.692184
1425.781250	-31.303472
1435.546875	-31.767023
1445.312500	-31.575963
1455.078125	-32.143373
1464.843750	-33.482236
1474.609375	-31.767821
1484.375000	-32.201543
1494.140625	-31.532180
1503.906250	-33.493391
1513.671875	-32.100518
1523.437500	-32.337026
1533.203125	-31.975906
1542.968750	-32.884733
1552.734375	-32.276175
1562.500000	-32.445914
1572.265625	-32.335564
1582.031250	-32.435698
1591.796875	-31.441926
1601.562500	-30.840831
1611.328125	-30.706152
1621.093750	-31.149378
1630.859375	-32.200596
1640.625000	-32.706518
1650.390625	-33.189407
1660.156250	-33.032139
1669.921875	-33.647971
1679.687500	-33.220067
1689.453125	-33.256528
1699.218750	-35.374778
1708.984375	-33.756148
1718.750000	-32.892944
1728.515625	-33.086790
1738.281250	-32.740516
1748.046875	-32.466782
1757.812500	-32.034378
1767.578125	-33.510561
1777.343750	-32.668284
1787.109375	-33.724918
1796.875000	-35.125291
1806.640625	-33.395998
1816.406250	-33.593520
1826.171875	-33.518330
1835.937500	-34.876968
1845.703125	-34.683528
1855.468750	-33.787448
1865.234375	-33.489280
1875.000000	-34.947015
1884.765625	-34.730135
1894.531250	-35.536922
1904.296875	-33.979712
1914.062500	-33.944911
1923.828125	-34.624845
1933.593750	-34.805321
1943.359375	-34.372795
1953.125000	-34.090771
1962.890625	-34.591509
1972.656250	-35.847378
1982.421875	-36.378478
1992.187500	-34.466624
2001.953125	-33.817245
