F	D
68.359375	-27.619499
78.125000	-28.301821
87.890625	-27.345540
97.656250	-29.483369
107.421875	-28.999844
117.187500	-28.406493
126.953125	-28.226991
136.718750	-27.443890
146.484375	-27.996958
156.250000	-27.609790
166.015625	-27.743176
175.781250	-27.993574
185.546875	-28.723965
195.312500	-29.867118
205.078125	-29.501852
214.843750	-28.460988
224.609375	-28.200104
234.375000	-28.266316
244.140625	-27.948467
253.906250	-27.418930
263.671875	-27.656728
273.437500	-27.080179
283.203125	-27.388819
292.968750	-28.299829
302.734375	-28.685115
312.500000	-27.831073
322.265625	-27.415522
332.031250	-27.778356
341.796875	-28.390188
351.562500	-28.090956
361.328125	-27.371457
371.093750	-27.311340
380.859375	-27.507437
390.625000	-27.790199
400.390625	-27.959685
410.156250	-27.966878
419.921875	-29.077061
429.687500	-28.581713
439.453125	-27.790343
449.218750	-27.767566
458.984375	-28.015483
468.750000	-27.888929
478.515625	-28.139876
488.281250	-28.479177
498.046875	-27.938052
507.812500	-29.135732
517.578125	-27.900006
527.343750	-28.019267
537.109375	-26.005266
546.875000	-25.834108
556.640625	-26.812269
566.406250	-27.092402
576.171875	-26.734448
585.937500	-26.441485
595.703125	-25.612732
605.468750	-25.178634
615.234375	-25.545041
625.000000	-26.698151
634.765625	-28.329543
644.531250	-28.473799
654.296875	-28.172377
664.062500	-29.021880
673.828125	-28.117854
683.593750	-27.807915
693.359375	-27.976304
703.125000	-27.693818
712.890625	-27.735389
722.656250	-27.801175
732.421875	-27.747812
742.187500	-27.232891
751.953125	-28.893378
761.718750	-27.756966
771.484375	-28.083934
781.250000	-28.637422
791.015625	-27.869861
800.781250	-27.812687
810.546875	-27.868311
820.312500	-27.852558
830.078125	-30.281122
839.843750	-27.919010
849.609375	-27.853169
859.375000	-27.742246
869.140625	-27.484158
878.906250	-27.533521
888.671875	-27.964434
898.437500	-28.323355
908.203125	-27.312918
917.968750	-26.970251
927.734375	-26.673103
937.500000	-26.440698
947.265625	-26.308370
957.031250	-26.422871
966.796875	-27.112271
976.562500	-28.105876
986.328125	-28.826895
996.093750	-27.272085
1005.859375	-26.707159
1015.625000	-26.994061
1025.390625	-26.699991
1035.156250	-26.539662
1044.921875	-26.690547
1054.687500	-27.296032
1064.453125	-27.215374
1074.218750	-27.609861
1083.984375	-28.128592
1093.750000	-27.831906
1103.515625	-27.843846
1113.281250	-27.963634
1123.046875	-28.095531
1132.812500	-28.016877
1142.578125	-28.273338
1152.343750	-28.510905
1162.109375	-28.744234
1171.875000	-29.267875
1181.640625	-30.580988
1191.406250	-29.647779
1201.171875	-29.505542
1210.937500	-29.804440
1220.703125	-29.518252
1230.468750	-29.263339
1240.234375	-29.270054
1250.000000	-29.222490
1259.765625	-29.664404
1269.531250	-30.481613
1279.296875	-30.437534
1289.062500	-30.710085
1298.828125	-30.730131
1308.593750	-30.262230
1318.359375	-31.044298
1328.125000	-30.663364
1337.890625	-29.543708
1347.656250	-29.995766
1357.421875	-30.875711
1367.187500	-31.247370
1376.953125	-30.517704
1386.718750	-31.040541
1396.484375	-31.031417
1406.250000	-31.002347
1416.015625	-31.039075
1425.781250	-31.090815
1435.546875	-31.244613
1445.312500	-31.192351
1455.078125	-31.352976
1464.843750	-31.431510
1474.609375	-31.122715
1484.375000	-31.089406
1494.140625	-31.308201
1503.906250	-31.210922
1513.671875	-30.894260
1523.437500	-30.693208
1533.203125	-30.719086
1542.968750	-30.603300
1552.734375	-30.309736
1562.500000	-30.231421
1572.265625	-30.136292
1582.031250	-30.014656
1591.796875	-29.631678
1601.562500	-29.328908
1611.328125	-29.235325
1621.093750	-29.949718
1630.859375	-31.312394
1640.625000	-30.973154
1650.390625	-30.981406
1660.156250	-31.398590
1669.921875	-32.131332
1679.687500	-31.863379
1689.453125	-31.648533
1699.218750	-31.877402
1708.984375	-31.742102
1718.750000	-32.107964
1728.515625	-31.635259
1738.281250	-31.511892
1748.046875	-31.783569
1757.812500	-32.819775
1767.578125	-31.391045
1777.343750	-31.109167
1787.109375	-31.169125
1796.875000	-31.538701
1806.640625	-31.191094
1816.406250	-31.693591
1826.171875	-33.204730
1835.937500	-32.065671
1845.703125	-31.795745
1855.468750	-32.048505
1865.234375	-32.547560
1875.000000	-31.682802
1884.765625	-31.521348
1894.531250	-31.600840
1904.296875	-31.744313
1914.062500	-32.113172
1923.828125	-32.717084
1933.593750	-32.349023
1943.359375	-32.199934
1953.125000	-32.237513
1962.890625	-32.200733
1972.656250	-33.260664
1982.421875	-33.678835
1992.187500	-33.331274
2001.953125	-33.535078
