F	D
68.359375	-25.647664
78.125000	-25.981250
87.890625	-26.029404
97.656250	-26.282727
107.421875	-26.586643
117.187500	-26.547222
126.953125	-26.655035
136.718750	-27.098281
146.484375	-26.535158
156.250000	-27.430250
166.015625	-27.214552
175.781250	-26.833937
185.546875	-28.198987
195.312500	-27.738301
205.078125	-27.249826
214.843750	-27.954243
224.609375	-27.971200
234.375000	-27.022067
244.140625	-27.298753
253.906250	-27.040647
263.671875	-26.724010
273.437500	-27.220913
283.203125	-26.546443
292.968750	-26.345785
302.734375	-26.416494
312.500000	-25.321873
322.265625	-25.049912
332.031250	-25.863670
341.796875	-27.848404
351.562500	-29.378200
361.328125	-28.100567
371.093750	-27.987991
380.859375	-27.480112
390.625000	-27.614953
400.390625	-26.882681
410.156250	-27.143567
419.921875	-27.773993
429.687500	-27.014910
439.453125	-27.386334
449.218750	-26.711835
458.984375	-26.066970
468.750000	-25.947383
478.515625	-25.595507
488.281250	-25.450974
498.046875	-25.578483
507.812500	-25.117775
517.578125	-25.096762
527.343750	-24.742882
537.109375	-24.217845
546.875000	-23.987267
556.640625	-24.958973
566.406250	-25.127620
576.171875	-26.338744
585.937500	-26.753247
595.703125	-26.806709
605.468750	-27.736887
615.234375	-27.419170
625.000000	-27.355524
634.765625	-29.812418
644.531250	-27.957685
654.296875	-28.352747
664.062500	-28.077728
673.828125	-28.474990
683.593750	-28.194787
693.359375	-27.495195
703.125000	-29.424053
712.890625	-27.515798
722.656250	-27.209937
732.421875	-27.796708
742.187500	-25.667628
751.953125	-25.858017
761.718750	-27.678921
771.484375	-28.259610
781.250000	-28.232918
791.015625	-28.340713
800.781250	-28.105733
810.546875	-27.015094
820.312500	-26.540028
830.078125	-25.557532
839.843750	-25.453047
849.609375	-26.429342
859.375000	-27.023922
869.140625	-27.717183
878.906250	-27.672721
888.671875	-27.204927
898.437500	-27.725214
908.203125	-28.127902
917.968750	-27.772535
927.734375	-29.112561
937.500000	-28.833497
947.265625	-28.247417
957.031250	-28.534113
966.796875	-28.018827
976.562500	-27.652172
986.328125	-28.089302
996.093750	-28.365610
1005.859375	-28.385982
1015.625000	-28.595220
1025.390625	-29.102108
1035.156250	-29.708678
1044.921875	-29.648953
1054.687500	-29.889821
1064.453125	-30.107955
1074.218750	-30.393888
1083.984375	-29.820721
1093.750000	-30.800989
1103.515625	-30.460549
1113.281250	-30.918032
1123.046875	-30.112241
1132.812500	-31.009982
1142.578125	-30.627407
1152.343750	-30.755453
1162.109375	-32.238022
1171.875000	-31.059475
1181.640625	-30.654251
1191.406250	-31.005929
1201.171875	-30.539760
1210.937500	-31.332207
1220.703125	-30.915947
1230.468750	-31.228358
1240.234375	-31.675625
1250.000000	-31.729336
1259.765625	-31.201169
1269.531250	-31.379470
1279.296875	-31.784946
1289.062500	-31.080682
1298.828125	-31.701592
1308.593750	-32.873156
1318.359375	-31.424390
1328.125000	-31.329571
1337.890625	-32.160804
1347.656250	-31.065440
1357.421875	-32.518377
1367.187500	-31.408643
1376.953125	-31.392225
1386.718750	-33.964247
1396.484375	-31.670408
1406.250000	-31.694163
1416.015625	-32.231913
1425.781250	-32.136268
1435.546875	-32.122683
1445.312500	-31.669731
1455.078125	-31.949530
1464.843750	-32.914886
1474.609375	-31.956394
1484.375000	-31.785105
1494.140625	-32.143293
1503.906250	-34.161593
1513.671875	-32.090691
1523.437500	-31.852686
1533.203125	-31.995221
1542.968750	-34.147208
1552.734375	-32.196582
1562.500000	-32.093311
1572.265625	-32.727662
1582.031250	-32.349776
1591.796875	-33.043267
1601.562500	-32.140242
1611.328125	-31.964898
1621.093750	-32.959587
1630.859375	-32.788587
1640.625000	-32.611100
1650.390625	-32.901714
1660.156250	-32.258767
1669.921875	-32.364617
1679.687500	-33.745763
1689.453125	-32.110387
1699.218750	-31.970636
1708.984375	-32.748722
1718.750000	-32.339070
1728.515625	-32.335680
1738.281250	-32.435459
1748.046875	-31.300284
1757.812500	-31.263073
1767.578125	-31.401566
1777.343750	-32.627330
1787.109375	-33.941664
1796.875000	-32.438698
1806.640625	-33.712122
1816.406250	-32.815690
1826.171875	-32.849920
1835.937500	-33.368461
1845.703125	-32.828841
1855.468750	-33.159607
1865.234375	-33.488617
1875.000000	-32.903553
1884.765625	-33.060159
1894.531250	-33.205063
1904.296875	-33.308549
1914.062500	-33.304310
1923.828125	-33.108708
1933.593750	-33.137334
1943.359375	-33.531992
1953.125000	-33.670171
1962.890625	-33.257827
1972.656250	-33.127146
1982.421875	-33.341898
1992.187500	-33.736161
2001.953125	-33.395397
