F	D
68.359375	-24.844551
78.125000	-25.119764
87.890625	-25.372636
97.656250	-25.536241
107.421875	-25.654868
117.187500	-25.917643
126.953125	-26.098134
136.718750	-26.014116
146.484375	-26.227950
156.250000	-26.526253
166.015625	-26.582740
175.781250	-26.645956
185.546875	-26.855271
195.312500	-26.340714
205.078125	-27.025493
214.843750	-26.330205
224.609375	-26.958348
234.375000	-26.070751
244.140625	-26.281584
253.906250	-27.082720
263.671875	-25.451055
273.437500	-26.612437
283.203125	-25.562324
292.968750	-25.578629
302.734375	-26.908139
312.500000	-24.455527
322.265625	-24.298827
332.031250	-25.143988
341.796875	-25.468434
351.562500	-26.452082
361.328125	-26.238293
371.093750	-26.591866
380.859375	-26.523976
390.625000	-26.373834
400.390625	-26.947719
410.156250	-26.192672
419.921875	-26.848976
429.687500	-26.351632
439.453125	-26.565712
449.218750	-25.982889
458.984375	-26.015196
468.750000	-26.030201
478.515625	-26.718357
488.281250	-27.461863
498.046875	-27.428081
507.812500	-26.731278
517.578125	-27.107075
527.343750	-25.873585
537.109375	-24.615880
546.875000	-24.242926
556.640625	-23.872404
566.406250	-23.681911
576.171875	-24.289187
585.937500	-24.606074
595.703125	-24.873747
605.468750	-25.686920
615.234375	-27.378455
625.000000	-26.838853
634.765625	-26.971764
644.531250	-26.889402
654.296875	-27.112778
664.062500	-26.883497
673.828125	-26.703979
683.593750	-26.892346
693.359375	-27.185309
703.125000	-26.935291
712.890625	-26.658200
722.656250	-26.221674
732.421875	-26.240016
742.187500	-24.711727
751.953125	-24.532729
761.718750	-26.942385
771.484375	-25.936787
781.250000	-26.571121
791.015625	-27.534473
800.781250	-26.216211
810.546875	-25.863419
820.312500	-25.872968
830.078125	-24.847714
839.843750	-24.513940
849.609375	-25.330658
859.375000	-25.801965
869.140625	-26.322728
878.906250	-26.445435
888.671875	-27.505610
898.437500	-27.832068
908.203125	-26.982047
917.968750	-27.387887
927.734375	-26.848342
937.500000	-26.973228
947.265625	-26.713469
957.031250	-26.461351
966.796875	-26.517746
976.562500	-27.180121
986.328125	-28.426792
996.093750	-28.533104
1005.859375	-27.153280
1015.625000	-27.495783
1025.390625	-28.523827
1035.156250	-28.677080
1044.921875	-29.933273
1054.687500	-28.862146
1064.453125	-28.912591
1074.218750	-29.383618
1083.984375	-29.179297
1093.750000	-29.434175
1103.515625	-29.146636
1113.281250	-30.903500
1123.046875	-29.560300
1132.812500	-29.481717
1142.578125	-29.739054
1152.343750	-29.164704
1162.109375	-29.180879
1171.875000	-28.848890
1181.640625	-29.502335
1191.406250	-29.203886
1201.171875	-29.206990
1210.937500	-29.378567
1220.703125	-29.237939
1230.468750	-29.627668
1240.234375	-29.676277
1250.000000	-29.847524
1259.765625	-30.985295
1269.531250	-30.506759
1279.296875	-29.938928
1289.062500	-30.292555
1298.828125	-30.030614
1308.593750	-31.132595
1318.359375	-30.683950
1328.125000	-30.694717
1337.890625	-30.620481
1347.656250	-30.830127
1357.421875	-30.926110
1367.187500	-31.365554
1376.953125	-29.866936
1386.718750	-31.036232
1396.484375	-31.797764
1406.250000	-30.422771
1416.015625	-31.377567
1425.781250	-31.077019
1435.546875	-31.236969
1445.312500	-31.532227
1455.078125	-30.319899
1464.843750	-31.009280
1474.609375	-31.453960
1484.375000	-30.831742
1494.140625	-31.944665
1503.906250	-30.763519
1513.671875	-31.966568
1523.437500	-31.240116
1533.203125	-31.073580
1542.968750	-31.779981
1552.734375	-31.383141
1562.500000	-31.751366
1572.265625	-32.012794
1582.031250	-30.915922
1591.796875	-32.936307
1601.562500	-31.136519
1611.328125	-31.760886
1621.093750	-31.268717
1630.859375	-31.410222
1640.625000	-31.975948
1650.390625	-31.622175
1660.156250	-31.370427
1669.921875	-33.609322
1679.687500	-30.864724
1689.453125	-32.676960
1699.218750	-31.074975
1708.984375	-31.766310
1718.750000	-32.172958
1728.515625	-30.852476
1738.281250	-31.921990
1748.046875	-30.450009
1757.812500	-33.423100
1767.578125	-30.965570
1777.343750	-30.623767
1787.109375	-30.649416
1796.875000	-30.859314
1806.640625	-32.550782
1816.406250	-31.762370
1826.171875	-31.715414
1835.937500	-32.285256
1845.703125	-32.254072
1855.468750	-32.527005
1865.234375	-31.791674
1875.000000	-32.148759
1884.765625	-32.160815
1894.531250	-32.569009
1904.296875	-32.173294
1914.062500	-31.874655
1923.828125	-32.611245
1933.593750	-32.006053
1943.359375	-32.151046
1953.125000	-32.433267
1962.890625	-32.207766
1972.656250	-32.382125
1982.421875	-32.259499
1992.187500	-32.264213
2001.953125	-32.408665
