F	D
68.359375	-27.545972
78.125000	-26.750085
87.890625	-26.599489
97.656250	-26.825910
107.421875	-27.932991
117.187500	-27.316430
126.953125	-27.250184
136.718750	-28.261059
146.484375	-26.569809
156.250000	-26.356696
166.015625	-26.225238
175.781250	-26.341724
185.546875	-27.085940
195.312500	-27.487467
205.078125	-28.687308
214.843750	-27.722789
224.609375	-27.412333
234.375000	-28.592495
244.140625	-27.350333
253.906250	-27.701635
263.671875	-28.121097
273.437500	-28.612237
283.203125	-29.486185
292.968750	-28.236194
302.734375	-29.066040
312.500000	-27.650465
322.265625	-28.624236
332.031250	-29.270508
341.796875	-28.336263
351.562500	-28.460945
361.328125	-28.242642
371.093750	-27.323851
380.859375	-27.065615
390.625000	-27.319864
400.390625	-29.383321
410.156250	-27.536582
419.921875	-27.854282
429.687500	-27.432473
439.453125	-27.084794
449.218750	-26.792397
458.984375	-26.548094
468.750000	-26.486221
478.515625	-26.557140
488.281250	-27.278132
498.046875	-29.189954
507.812500	-27.687934
517.578125	-27.666259
527.343750	-27.514251
537.109375	-26.428786
546.875000	-25.421558
556.640625	-25.271005
566.406250	-25.673157
576.171875	-25.588595
585.937500	-27.603357
595.703125	-25.612314
605.468750	-26.372114
615.234375	-26.198353
625.000000	-26.249927
634.765625	-27.505411
644.531250	-27.842470
654.296875	-27.899024
664.062500	-27.841756
673.828125	-27.716901
683.593750	-28.080215
693.359375	-28.074010
703.125000	-27.425172
712.890625	-27.288401
722.656250	-27.150673
732.421875	-27.425594
742.187500	-28.111410
751.953125	-28.179048
761.718750	-28.276203
771.484375	-27.982942
781.250000	-27.536542
791.015625	-27.581389
800.781250	-27.991964
810.546875	-28.422368
820.312500	-28.619906
830.078125	-29.385001
839.843750	-29.141778
849.609375	-30.188622
859.375000	-28.157252
869.140625	-28.784344
878.906250	-28.818918
888.671875	-28.173343
898.437500	-28.371345
908.203125	-28.783060
917.968750	-28.187096
927.734375	-27.481663
937.500000	-27.901875
947.265625	-27.766399
957.031250	-27.286712
966.796875	-27.610757
976.562500	-28.774674
986.328125	-27.623305
996.093750	-27.885602
1005.859375	-28.378532
1015.625000	-28.148584
1025.390625	-27.959506
1035.156250	-28.327841
1044.921875	-28.079360
1054.687500	-28.666560
1064.453125	-29.636143
1074.218750	-29.096805
1083.984375	-29.665824
1093.750000	-29.282987
1103.515625	-28.794485
1113.281250	-28.550066
1123.046875	-30.951951
1132.812500	-28.644508
1142.578125	-29.406537
1152.343750	-28.198518
1162.109375	-29.058025
1171.875000	-28.358057
1181.640625	-27.980598
1191.406250	-28.377466
1201.171875	-30.558070
1210.937500	-29.604835
1220.703125	-29.901798
1230.468750	-30.488337
1240.234375	-29.612041
1250.000000	-31.758322
1259.765625	-29.785193
1269.531250	-30.232937
1279.296875	-30.087916
1289.062500	-30.237513
1298.828125	-30.065715
1308.593750	-30.323869
1318.359375	-30.144250
1328.125000	-30.866976
1337.890625	-29.726642
1347.656250	-30.241328
1357.421875	-31.911368
1367.187500	-30.717500
1376.953125	-29.901164
1386.718750	-30.511279
1396.484375	-31.858511
1406.250000	-30.948065
1416.015625	-31.646477
1425.781250	-32.022885
1435.546875	-32.491121
1445.312500	-31.520088
1455.078125	-31.739065
1464.843750	-32.252203
1474.609375	-31.658305
1484.375000	-31.695728
1494.140625	-31.701274
1503.906250	-31.261104
1513.671875	-31.645027
1523.437500	-31.703234
1533.203125	-32.488717
1542.968750	-32.793498
1552.734375	-32.115132
1562.500000	-32.523032
1572.265625	-33.136058
1582.031250	-31.702397
1591.796875	-31.608373
1601.562500	-31.144639
1611.328125	-31.034041
1621.093750	-31.305811
1630.859375	-31.657100
1640.625000	-31.860322
1650.390625	-32.108062
1660.156250	-32.359347
1669.921875	-32.968993
1679.687500	-33.862658
1689.453125	-33.060157
1699.218750	-33.310550
1708.984375	-34.185543
1718.750000	-34.445664
1728.515625	-33.036020
1738.281250	-33.034134
1748.046875	-32.751864
1757.812500	-32.941924
1767.578125	-35.177399
1777.343750	-33.004644
1787.109375	-34.981859
1796.875000	-33.746450
1806.640625	-33.331608
1816.406250	-33.849996
1826.171875	-34.166427
1835.937500	-33.893410
1845.703125	-34.249509
1855.468750	-34.095068
1865.234375	-33.805722
1875.000000	-34.283309
1884.765625	-34.022749
1894.531250	-34.227957
1904.296875	-34.895303
1914.062500	-33.779167
1923.828125	-33.985471
1933.593750	-35.160661
1943.359375	-34.344711
1953.125000	-34.775590
1962.890625	-34.302671
1972.656250	-35.101430
1982.421875	-34.524967
1992.187500	-34.680852
2001.953125	-34.574261
