F	D
68.359375	-25.432363
78.125000	-25.820972
87.890625	-25.992102
97.656250	-26.286635
107.421875	-26.268581
117.187500	-26.548827
126.953125	-27.245969
136.718750	-26.693316
146.484375	-26.792204
156.250000	-26.917567
166.015625	-26.908640
175.781250	-28.057265
185.546875	-26.898365
195.312500	-26.624851
205.078125	-26.797992
214.843750	-26.604654
224.609375	-27.509415
234.375000	-26.531398
244.140625	-27.597158
253.906250	-26.589621
263.671875	-27.885616
273.437500	-27.126239
283.203125	-26.154512
292.968750	-26.084542
302.734375	-26.264903
312.500000	-24.821476
322.265625	-24.450952
332.031250	-24.821469
341.796875	-26.107361
351.562500	-26.695697
361.328125	-26.834615
371.093750	-27.921782
380.859375	-26.662590
390.625000	-27.921459
400.390625	-28.882608
410.156250	-26.556081
419.921875	-27.137121
429.687500	-27.320709
439.453125	-27.354747
449.218750	-26.540447
458.984375	-26.687291
468.750000	-26.183959
478.515625	-27.573624
488.281250	-27.463154
498.046875	-26.405594
507.812500	-26.675667
517.578125	-26.436764
527.343750	-26.705752
537.109375	-25.083245
546.875000	-24.482631
556.640625	-24.953145
566.406250	-24.798989
576.171875	-25.272495
585.937500	-26.386299
595.703125	-25.651194
605.468750	-25.572016
615.234375	-27.008926
625.000000	-27.469554
634.765625	-27.600696
644.531250	-27.936757
654.296875	-28.562023
664.062500	-28.469369
673.828125	-29.411701
683.593750	-27.913697
693.359375	-28.546765
703.125000	-27.823377
712.890625	-29.665678
722.656250	-29.592214
732.421875	-27.949576
742.187500	-26.431615
751.953125	-25.997018
761.718750	-27.028336
771.484375	-27.484229
781.250000	-27.359611
791.015625	-27.848393
800.781250	-27.897669
810.546875	-27.161705
820.312500	-28.049186
830.078125	-26.827483
839.843750	-27.857534
849.609375	-26.950390
859.375000	-27.304798
869.140625	-27.540080
878.906250	-27.452514
888.671875	-27.661500
898.437500	-27.982906
908.203125	-27.880295
917.968750	-27.407112
927.734375	-27.655762
937.500000	-28.230775
947.265625	-28.450087
957.031250	-29.029065
966.796875	-28.423570
976.562500	-28.080832
986.328125	-27.730687
996.093750	-27.963836
1005.859375	-28.159121
1015.625000	-27.581090
1025.390625	-28.315194
1035.156250	-29.763991
1044.921875	-29.195675
1054.687500	-30.143030
1064.453125	-31.051584
1074.218750	-29.389796
1083.984375	-29.880739
1093.750000	-29.829888
1103.515625	-31.580505
1113.281250	-30.509693
1123.046875	-29.910875
1132.812500	-29.432752
1142.578125	-29.456642
1152.343750	-29.890850
1162.109375	-31.067099
1171.875000	-30.394406
1181.640625	-29.799564
1191.406250	-30.962095
1201.171875	-30.138289
1210.937500	-31.101842
1220.703125	-30.385746
1230.468750	-30.694985
1240.234375	-30.207138
1250.000000	-31.708850
1259.765625	-30.635893
1269.531250	-31.640208
1279.296875	-30.774670
1289.062500	-31.549127
1298.828125	-31.115079
1308.593750	-31.263335
1318.359375	-30.927715
1328.125000	-33.162607
1337.890625	-30.919671
1347.656250	-31.858073
1357.421875	-31.585832
1367.187500	-31.628304
1376.953125	-31.328562
1386.718750	-31.925508
1396.484375	-31.411999
1406.250000	-32.031242
1416.015625	-31.570496
1425.781250	-31.873126
1435.546875	-31.506468
1445.312500	-32.252804
1455.078125	-31.705736
1464.843750	-32.049296
1474.609375	-31.699533
1484.375000	-31.995293
1494.140625	-31.669561
1503.906250	-32.389730
1513.671875	-31.791447
1523.437500	-32.054225
1533.203125	-32.089859
1542.968750	-32.083819
1552.734375	-32.066692
1562.500000	-31.933472
1572.265625	-32.104640
1582.031250	-32.054180
1591.796875	-32.029930
1601.562500	-32.305241
1611.328125	-32.274246
1621.093750	-32.141033
1630.859375	-32.271224
1640.625000	-32.193542
1650.390625	-32.321542
1660.156250	-32.113047
1669.921875	-32.325618
1679.687500	-32.477306
1689.453125	-32.355504
1699.218750	-32.121593
1708.984375	-32.623811
1718.750000	-32.051133
1728.515625	-32.545289
1738.281250	-32.538419
1748.046875	-31.987205
1757.812500	-31.955867
1767.578125	-31.224798
1777.343750	-33.869852
1787.109375	-32.104261
1796.875000	-32.018123
1806.640625	-33.819870
1816.406250	-32.189085
1826.171875	-32.570798
1835.937500	-32.500526
1845.703125	-32.424897
1855.468750	-32.914897
1865.234375	-32.336521
1875.000000	-33.013484
1884.765625	-32.479039
1894.531250	-32.503602
1904.296875	-32.918487
1914.062500	-32.533326
1923.828125	-32.771397
1933.593750	-32.576764
1943.359375	-32.801885
1953.125000	-32.792775
1962.890625	-32.740871
1972.656250	-32.707330
1982.421875	-32.845336
1992.187500	-32.879585
2001.953125	-32.857262
