F	D
68.359375	-27.184143
78.125000	-25.803639
87.890625	-26.080103
97.656250	-26.545834
107.421875	-26.247838
117.187500	-26.690507
126.953125	-25.798487
136.718750	-26.851488
146.484375	-25.590304
156.250000	-27.411002
166.015625	-27.695110
175.781250	-26.394165
185.546875	-26.137356
195.312500	-26.464051
205.078125	-26.402561
214.843750	-27.691078
224.609375	-27.144768
234.375000	-26.892724
244.140625	-28.716589
253.906250	-27.098069
263.671875	-27.282907
273.437500	-28.937098
283.203125	-26.944963
292.968750	-27.751266
302.734375	-27.797492
312.500000	-27.474259
322.265625	-27.360269
332.031250	-27.622960
341.796875	-27.721942
351.562500	-27.752352
361.328125	-28.187108
371.093750	-27.841738
380.859375	-28.280618
390.625000	-27.584210
400.390625	-28.402722
410.156250	-27.180167
419.921875	-29.171922
429.687500	-26.895815
439.453125	-27.687917
449.218750	-28.849172
458.984375	-27.736921
468.750000	-27.101912
478.515625	-27.440426
488.281250	-27.424453
498.046875	-28.215073
507.812500	-26.915899
517.578125	-27.036112
527.343750	-27.623502
537.109375	-28.165790
546.875000	-27.541747
556.640625	-27.250611
566.406250	-27.131174
576.171875	-27.458675
585.937500	-27.365432
595.703125	-27.009315
605.468750	-26.812412
615.234375	-27.226485
625.000000	-26.971309
634.765625	-26.881990
644.531250	-27.315768
654.296875	-27.387913
664.062500	-27.223122
673.828125	-27.407535
683.593750	-28.538174
693.359375	-28.914415
703.125000	-28.911628
712.890625	-28.491463
722.656250	-29.755039
732.421875	-28.370860
742.187500	-28.643206
751.953125	-27.566209
761.718750	-27.565523
771.484375	-27.645353
781.250000	-27.801118
791.015625	-28.698470
800.781250	-28.103751
810.546875	-29.463200
820.312500	-28.314564
830.078125	-28.444772
839.843750	-27.403999
849.609375	-26.897914
859.375000	-27.244069
869.140625	-27.514787
878.906250	-27.981144
888.671875	-27.814020
898.437500	-26.926670
908.203125	-27.192795
917.968750	-27.199301
927.734375	-27.807348
937.500000	-28.293973
947.265625	-27.370346
957.031250	-26.366398
966.796875	-26.581402
976.562500	-27.647073
986.328125	-27.487048
996.093750	-27.079990
1005.859375	-27.734010
1015.625000	-27.600064
1025.390625	-27.550842
1035.156250	-27.692843
1044.921875	-27.842444
1054.687500	-27.979432
1064.453125	-28.826481
1074.218750	-29.129669
1083.984375	-28.322025
1093.750000	-27.599177
1103.515625	-28.116498
1113.281250	-29.069191
1123.046875	-30.316842
1132.812500	-28.537268
1142.578125	-28.103357
1152.343750	-29.137596
1162.109375	-29.536730
1171.875000	-28.187326
1181.640625	-28.123061
1191.406250	-28.990698
1201.171875	-28.259476
1210.937500	-27.890472
1220.703125	-28.712298
1230.468750	-27.314454
1240.234375	-27.259302
1250.000000	-27.702198
1259.765625	-28.780793
1269.531250	-28.172649
1279.296875	-27.762054
1289.062500	-27.474800
1298.828125	-27.765414
1308.593750	-28.262924
1318.359375	-28.216295
1328.125000	-28.419519
1337.890625	-29.020360
1347.656250	-27.781218
1357.421875	-27.685488
1367.187500	-27.493284
1376.953125	-27.585548
1386.718750	-27.886274
1396.484375	-30.060561
1406.250000	-27.805591
1416.015625	-28.429461
1425.781250	-29.302426
1435.546875	-29.943074
1445.312500	-29.105515
1455.078125	-28.956371
1464.843750	-29.764797
1474.609375	-29.669243
1484.375000	-29.570792
1494.140625	-29.755222
1503.906250	-29.498780
1513.671875	-30.099396
1523.437500	-31.834233
1533.203125	-29.493314
1542.968750	-29.527535
1552.734375	-29.170928
1562.500000	-28.942704
1572.265625	-30.437596
1582.031250	-31.049557
1591.796875	-31.156322
1601.562500	-30.605431
1611.328125	-29.754022
1621.093750	-29.621892
1630.859375	-29.983613
1640.625000	-30.708608
1650.390625	-31.087794
1660.156250	-30.872215
1669.921875	-29.863258
1679.687500	-30.107643
1689.453125	-30.457689
1699.218750	-30.407465
1708.984375	-31.139110
1718.750000	-30.568742
1728.515625	-30.140554
1738.281250	-30.216662
1748.046875	-30.923788
1757.812500	-30.574385
1767.578125	-30.367411
1777.343750	-31.091651
1787.109375	-31.609068
1796.875000	-30.558889
1806.640625	-31.177722
1816.406250	-30.861400
1826.171875	-30.792905
1835.937500	-31.265942
1845.703125	-30.893480
1855.468750	-30.916386
1865.234375	-30.940836
1875.000000	-31.212702
1884.765625	-31.176972
1894.531250	-31.034084
1904.296875	-30.862067
1914.062500	-31.279469
1923.828125	-31.259432
1933.593750	-31.130924
1943.359375	-31.459715
1953.125000	-31.583106
1962.890625	-31.435326
1972.656250	-31.683744
1982.421875	-31.351362
1992.187500	-31.295817
2001.953125	-31.515749
