F	D
68.359375	-24.917437
78.125000	-25.609369
87.890625	-28.462505
97.656250	-26.378461
107.421875	-25.872785
117.187500	-25.933783
126.953125	-26.483775
136.718750	-26.588612
146.484375	-26.174130
156.250000	-27.240452
166.015625	-27.108608
175.781250	-26.405561
185.546875	-26.844538
195.312500	-27.350634
205.078125	-26.784451
214.843750	-26.460868
224.609375	-26.866618
234.375000	-26.628818
244.140625	-26.440148
253.906250	-26.235307
263.671875	-26.730674
273.437500	-26.759554
283.203125	-27.013151
292.968750	-26.784982
302.734375	-26.879160
312.500000	-25.682688
322.265625	-25.376116
332.031250	-26.155563
341.796875	-26.682033
351.562500	-26.234815
361.328125	-26.138052
371.093750	-26.140564
380.859375	-26.312618
390.625000	-26.029283
400.390625	-26.158248
410.156250	-25.929086
419.921875	-26.716634
429.687500	-26.403368
439.453125	-26.120523
449.218750	-26.239716
458.984375	-26.685859
468.750000	-26.517864
478.515625	-27.557520
488.281250	-27.479011
498.046875	-26.852623
507.812500	-26.266021
517.578125	-26.312890
527.343750	-27.162744
537.109375	-26.192455
546.875000	-25.320932
556.640625	-25.579682
566.406250	-25.565253
576.171875	-25.145823
585.937500	-25.592653
595.703125	-25.117923
605.468750	-24.973246
615.234375	-25.376540
625.000000	-25.510010
634.765625	-26.844434
644.531250	-26.543307
654.296875	-27.009009
664.062500	-26.866334
673.828125	-27.100962
683.593750	-27.238349
693.359375	-26.747604
703.125000	-26.932533
712.890625	-26.894188
722.656250	-27.080698
732.421875	-27.894273
742.187500	-27.760844
751.953125	-28.453999
761.718750	-26.939254
771.484375	-26.998237
781.250000	-27.237905
791.015625	-28.017606
800.781250	-28.699903
810.546875	-26.518411
820.312500	-26.157667
830.078125	-26.722655
839.843750	-26.721791
849.609375	-28.010117
859.375000	-27.157335
869.140625	-26.618632
878.906250	-26.716457
888.671875	-26.249758
898.437500	-26.002882
908.203125	-26.271469
917.968750	-26.695329
927.734375	-26.586433
937.500000	-26.314031
947.265625	-26.636109
957.031250	-25.613405
966.796875	-25.958670
976.562500	-26.605182
986.328125	-27.557597
996.093750	-26.179492
1005.859375	-25.633691
1015.625000	-25.379436
1025.390625	-25.327362
1035.156250	-26.897663
1044.921875	-25.451468
1054.687500	-25.222578
1064.453125	-25.904543
1074.218750	-26.856780
1083.984375	-26.837480
1093.750000	-27.059997
1103.515625	-26.846838
1113.281250	-27.583062
1123.046875	-29.045507
1132.812500	-27.478872
1142.578125	-27.511412
1152.343750	-27.298651
1162.109375	-27.825751
1171.875000	-27.992832
1181.640625	-27.919856
1191.406250	-27.975420
1201.171875	-28.372818
1210.937500	-28.674136
1220.703125	-29.990897
1230.468750	-29.845558
1240.234375	-29.383145
1250.000000	-29.382139
1259.765625	-29.366653
1269.531250	-29.342985
1279.296875	-29.689577
1289.062500	-29.753028
1298.828125	-30.033985
1308.593750	-30.190683
1318.359375	-31.924560
1328.125000	-31.951523
1337.890625	-29.943497
1347.656250	-29.471901
1357.421875	-30.676701
1367.187500	-30.301878
1376.953125	-30.277819
1386.718750	-31.464775
1396.484375	-30.489411
1406.250000	-31.559161
1416.015625	-31.520014
1425.781250	-31.112916
1435.546875	-32.410503
1445.312500	-31.015166
1455.078125	-31.229215
1464.843750	-31.827118
1474.609375	-32.436155
1484.375000	-31.595121
1494.140625	-31.487045
1503.906250	-33.309705
1513.671875	-31.087048
1523.437500	-31.048484
1533.203125	-30.993571
1542.968750	-30.619248
1552.734375	-31.064568
1562.500000	-30.328027
1572.265625	-30.614695
1582.031250	-30.325108
1591.796875	-30.670750
1601.562500	-30.876493
1611.328125	-30.542818
1621.093750	-30.341270
1630.859375	-29.606371
1640.625000	-30.423792
1650.390625	-30.516360
1660.156250	-30.910588
1669.921875	-31.366256
1679.687500	-31.134830
1689.453125	-32.411841
1699.218750	-33.300522
1708.984375	-32.009727
1718.750000	-32.071110
1728.515625	-31.952455
1738.281250	-32.223733
1748.046875	-30.682739
1757.812500	-30.019848
1767.578125	-29.744601
1777.343750	-31.103453
1787.109375	-31.823126
1796.875000	-30.567455
1806.640625	-30.555334
1816.406250	-31.174236
1826.171875	-31.680512
1835.937500	-31.975864
1845.703125	-32.370474
1855.468750	-31.803096
1865.234375	-32.726295
1875.000000	-32.010769
1884.765625	-31.676773
1894.531250	-33.855169
1904.296875	-32.097319
1914.062500	-32.965091
1923.828125	-32.470742
1933.593750	-32.061922
1943.359375	-32.908176
1953.125000	-32.767305
1962.890625	-32.955579
1972.656250	-32.563121
1982.421875	-32.903839
1992.187500	-32.529729
2001.953125	-33.238020
