F	D
68.359375	-27.073169
78.125000	-29.124155
87.890625	-27.924047
97.656250	-27.668112
107.421875	-28.459910
117.187500	-28.403027
126.953125	-28.493361
136.718750	-27.892179
146.484375	-28.538927
156.250000	-28.484529
166.015625	-29.164302
175.781250	-27.996553
185.546875	-28.639754
195.312500	-30.819389
205.078125	-28.199329
214.843750	-28.086037
224.609375	-29.225415
234.375000	-28.662150
244.140625	-29.168599
253.906250	-28.767387
263.671875	-28.929009
273.437500	-28.361028
283.203125	-29.067747
292.968750	-29.185720
302.734375	-29.257848
312.500000	-28.488787
322.265625	-28.214764
332.031250	-28.851030
341.796875	-28.427724
351.562500	-28.171407
361.328125	-29.112235
371.093750	-29.314324
380.859375	-28.032139
390.625000	-28.197927
400.390625	-29.203316
410.156250	-29.166789
419.921875	-27.922446
429.687500	-28.124831
439.453125	-28.479453
449.218750	-28.109368
458.984375	-27.801705
468.750000	-28.222918
478.515625	-27.719355
488.281250	-27.255819
498.046875	-27.279610
507.812500	-27.495113
517.578125	-27.022381
527.343750	-26.805729
537.109375	-26.999297
546.875000	-26.864474
556.640625	-26.603968
566.406250	-27.688387
576.171875	-28.244839
585.937500	-26.878076
595.703125	-27.127575
605.468750	-27.433044
615.234375	-26.992256
625.000000	-26.953351
634.765625	-27.621213
644.531250	-28.234493
654.296875	-29.234117
664.062500	-28.308747
673.828125	-28.521077
683.593750	-28.238654
693.359375	-27.729443
703.125000	-28.064623
712.890625	-28.776497
722.656250	-28.395902
732.421875	-28.415401
742.187500	-29.447336
751.953125	-29.486753
761.718750	-28.720588
771.484375	-28.919848
781.250000	-30.681252
791.015625	-29.417454
800.781250	-29.172218
810.546875	-29.321124
820.312500	-29.071339
830.078125	-28.472082
839.843750	-28.917873
849.609375	-28.921507
859.375000	-28.528040
869.140625	-28.215616
878.906250	-28.245288
888.671875	-28.462252
898.437500	-27.938072
908.203125	-28.512187
917.968750	-28.952915
927.734375	-28.745289
937.500000	-27.585001
947.265625	-27.845656
957.031250	-29.425980
966.796875	-27.901458
976.562500	-28.131039
986.328125	-28.872750
996.093750	-28.479524
1005.859375	-28.015929
1015.625000	-27.624337
1025.390625	-27.917632
1035.156250	-27.663675
1044.921875	-27.717619
1054.687500	-28.556635
1064.453125	-29.350327
1074.218750	-29.281698
1083.984375	-29.041490
1093.750000	-29.477982
1103.515625	-30.025147
1113.281250	-28.695385
1123.046875	-28.475598
1132.812500	-28.474796
1142.578125	-27.890288
1152.343750	-27.870662
1162.109375	-28.207424
1171.875000	-27.487277
1181.640625	-27.446955
1191.406250	-29.032276
1201.171875	-29.758001
1210.937500	-29.493699
1220.703125	-31.377897
1230.468750	-30.689083
1240.234375	-30.348122
1250.000000	-31.799763
1259.765625	-30.088956
1269.531250	-30.516358
1279.296875	-30.705260
1289.062500	-30.677250
1298.828125	-30.609697
1308.593750	-30.860360
1318.359375	-31.160151
1328.125000	-32.138187
1337.890625	-31.131803
1347.656250	-30.333033
1357.421875	-30.117719
1367.187500	-32.500498
1376.953125	-31.608094
1386.718750	-31.582135
1396.484375	-31.149789
1406.250000	-32.557389
1416.015625	-31.591593
1425.781250	-32.235662
1435.546875	-32.531791
1445.312500	-33.817403
1455.078125	-32.071732
1464.843750	-32.333232
1474.609375	-32.753000
1484.375000	-32.358022
1494.140625	-32.191115
1503.906250	-31.726671
1513.671875	-32.225727
1523.437500	-31.607905
1533.203125	-32.382365
1542.968750	-32.340806
1552.734375	-32.782539
1562.500000	-31.990180
1572.265625	-31.539677
1582.031250	-31.666864
1591.796875	-30.794120
1601.562500	-30.708282
1611.328125	-31.499342
1621.093750	-32.424111
1630.859375	-31.732812
1640.625000	-32.666823
1650.390625	-34.437904
1660.156250	-33.275237
1669.921875	-34.165473
1679.687500	-33.393673
1689.453125	-34.120408
1699.218750	-33.194429
1708.984375	-33.913450
1718.750000	-33.791495
1728.515625	-35.006631
1738.281250	-33.541621
1748.046875	-34.661479
1757.812500	-33.766289
1767.578125	-32.762276
1777.343750	-33.917963
1787.109375	-33.847786
1796.875000	-33.765219
1806.640625	-34.282490
1816.406250	-33.933787
1826.171875	-34.738367
1835.937500	-33.911059
1845.703125	-34.125480
1855.468750	-34.653460
1865.234375	-35.303399
1875.000000	-34.415396
1884.765625	-34.826319
1894.531250	-34.168641
1904.296875	-34.176900
1914.062500	-35.492792
1923.828125	-34.442752
1933.593750	-34.608136
1943.359375	-34.212419
1953.125000	-35.209059
1962.890625	-34.967790
1972.656250	-34.685926
1982.421875	-34.366618
1992.187500	-34.892466
2001.953125	-35.311578
