F	D
68.359375	-26.848742
78.125000	-27.012536
87.890625	-27.298908
97.656250	-27.421343
107.421875	-27.827369
117.187500	-28.985901
126.953125	-27.494010
136.718750	-27.643311
146.484375	-28.164285
156.250000	-29.319081
166.015625	-28.622988
175.781250	-27.620753
185.546875	-28.380542
195.312500	-28.216235
205.078125	-28.456240
214.843750	-28.802370
224.609375	-28.213571
234.375000	-28.856073
244.140625	-28.328931
253.906250	-29.327779
263.671875	-27.767795
273.437500	-29.534486
283.203125	-28.200299
292.968750	-27.631462
302.734375	-28.853475
312.500000	-26.110601
322.265625	-26.486162
332.031250	-26.959692
341.796875	-28.059495
351.562500	-27.665858
361.328125	-27.324452
371.093750	-27.817429
380.859375	-27.810176
390.625000	-28.077021
400.390625	-27.969268
410.156250	-27.680843
419.921875	-29.580493
429.687500	-29.774383
439.453125	-27.914693
449.218750	-28.052564
458.984375	-27.832649
468.750000	-27.576834
478.515625	-27.776027
488.281250	-28.629269
498.046875	-28.064018
507.812500	-28.890690
517.578125	-26.533437
527.343750	-26.935705
537.109375	-26.687300
546.875000	-26.797213
556.640625	-27.945631
566.406250	-26.843593
576.171875	-26.548055
585.937500	-27.258086
595.703125	-26.606693
605.468750	-27.748234
615.234375	-29.351682
625.000000	-28.720964
634.765625	-28.482783
644.531250	-29.723982
654.296875	-28.901560
664.062500	-28.401466
673.828125	-28.780243
683.593750	-28.660575
693.359375	-28.316920
703.125000	-28.369806
712.890625	-28.139675
722.656250	-27.626779
732.421875	-28.134304
742.187500	-26.304049
751.953125	-26.557030
761.718750	-28.970015
771.484375	-28.373535
781.250000	-28.255887
791.015625	-28.878663
800.781250	-28.395485
810.546875	-28.007010
820.312500	-27.986687
830.078125	-27.035346
839.843750	-27.582846
849.609375	-28.029685
859.375000	-27.976005
869.140625	-28.264073
878.906250	-28.274656
888.671875	-29.095227
898.437500	-29.699694
908.203125	-29.183520
917.968750	-30.686083
927.734375	-29.026081
937.500000	-28.747620
947.265625	-28.930995
957.031250	-28.877673
966.796875	-28.760300
976.562500	-28.601290
986.328125	-28.338758
996.093750	-28.086859
1005.859375	-28.560841
1015.625000	-29.153987
1025.390625	-29.304769
1035.156250	-29.783599
1044.921875	-29.974197
1054.687500	-31.455951
1064.453125	-30.620472
1074.218750	-31.013367
1083.984375	-30.346465
1093.750000	-31.018608
1103.515625	-30.512194
1113.281250	-30.642619
1123.046875	-32.550162
1132.812500	-30.539899
1142.578125	-31.929345
1152.343750	-31.609069
1162.109375	-30.940919
1171.875000	-30.914269
1181.640625	-30.980620
1191.406250	-31.499081
1201.171875	-32.480363
1210.937500	-31.545763
1220.703125	-31.560945
1230.468750	-31.378092
1240.234375	-31.449061
1250.000000	-32.898172
1259.765625	-32.404011
1269.531250	-33.483748
1279.296875	-33.056331
1289.062500	-32.769075
1298.828125	-32.057542
1308.593750	-33.171844
1318.359375	-32.106278
1328.125000	-32.778757
1337.890625	-32.743476
1347.656250	-33.358350
1357.421875	-32.769005
1367.187500	-32.675238
1376.953125	-33.037319
1386.718750	-33.233448
1396.484375	-33.720793
1406.250000	-32.812586
1416.015625	-33.155740
1425.781250	-33.013938
1435.546875	-34.202460
1445.312500	-32.760103
1455.078125	-34.681573
1464.843750	-32.967487
1474.609375	-33.188765
1484.375000	-33.297237
1494.140625	-33.744082
1503.906250	-33.888329
1513.671875	-33.077703
1523.437500	-33.491977
1533.203125	-34.314532
1542.968750	-33.735148
1552.734375	-33.965308
1562.500000	-33.493595
1572.265625	-34.006329
1582.031250	-33.724676
1591.796875	-34.232338
1601.562500	-32.934047
1611.328125	-34.151311
1621.093750	-33.249083
1630.859375	-33.570068
1640.625000	-34.590770
1650.390625	-32.975407
1660.156250	-34.472715
1669.921875	-32.957539
1679.687500	-33.496030
1689.453125	-32.793398
1699.218750	-32.766132
1708.984375	-32.705139
1718.750000	-32.448560
1728.515625	-35.443953
1738.281250	-32.286526
1748.046875	-31.850727
1757.812500	-31.138147
1767.578125	-32.460548
1777.343750	-32.178947
1787.109375	-33.249685
1796.875000	-34.192501
1806.640625	-32.844582
1816.406250	-34.932211
1826.171875	-33.168649
1835.937500	-33.512788
1845.703125	-34.453558
1855.468750	-33.904244
1865.234375	-34.046386
1875.000000	-34.679333
1884.765625	-33.588400
1894.531250	-34.206737
1904.296875	-34.160407
1914.062500	-34.185146
1923.828125	-34.174105
1933.593750	-34.441413
1943.359375	-34.683379
1953.125000	-34.557418
1962.890625	-34.290391
1972.656250	-34.187609
1982.421875	-34.471383
1992.187500	-34.602908
2001.953125	-34.541537
