F	D
68.359375	-25.328410
78.125000	-25.611305
87.890625	-26.132128
97.656250	-26.135609
107.421875	-26.223614
117.187500	-26.225066
126.953125	-26.811770
136.718750	-26.335903
146.484375	-27.949102
156.250000	-26.322601
166.015625	-27.725664
175.781250	-26.383896
185.546875	-28.564181
195.312500	-27.072089
205.078125	-28.109119
214.843750	-26.338982
224.609375	-27.695538
234.375000	-26.753424
244.140625	-27.391571
253.906250	-27.316306
263.671875	-27.841422
273.437500	-27.469728
283.203125	-27.305582
292.968750	-27.398679
302.734375	-27.104370
312.500000	-27.562812
322.265625	-27.165097
332.031250	-26.740656
341.796875	-28.010602
351.562500	-27.558052
361.328125	-27.736586
371.093750	-27.287373
380.859375	-26.805808
390.625000	-26.832673
400.390625	-27.300108
410.156250	-26.758089
419.921875	-26.217053
429.687500	-28.221864
439.453125	-28.192765
449.218750	-27.172060
458.984375	-26.665723
468.750000	-28.103529
478.515625	-26.946322
488.281250	-26.887223
498.046875	-26.746789
507.812500	-26.821862
517.578125	-26.276064
527.343750	-27.241941
537.109375	-26.845364
546.875000	-26.278852
556.640625	-25.761352
566.406250	-25.320518
576.171875	-25.334051
585.937500	-25.543884
595.703125	-24.745023
605.468750	-24.793298
615.234375	-27.444360
625.000000	-25.407574
634.765625	-27.196936
644.531250	-26.771620
654.296875	-27.274235
664.062500	-26.437454
673.828125	-27.626712
683.593750	-27.168202
693.359375	-29.511179
703.125000	-27.073609
712.890625	-27.835032
722.656250	-28.151220
732.421875	-28.569446
742.187500	-29.424515
751.953125	-27.474721
761.718750	-28.017214
771.484375	-28.473561
781.250000	-27.792819
791.015625	-28.835737
800.781250	-28.422321
810.546875	-28.042847
820.312500	-29.570978
830.078125	-28.110836
839.843750	-27.736982
849.609375	-27.500451
859.375000	-27.979004
869.140625	-27.484627
878.906250	-27.186888
888.671875	-27.346533
898.437500	-29.983625
908.203125	-29.022060
917.968750	-27.250797
927.734375	-27.320831
937.500000	-27.631889
947.265625	-27.834582
957.031250	-27.989584
966.796875	-28.438439
976.562500	-28.327422
986.328125	-26.740243
996.093750	-27.296534
1005.859375	-27.197621
1015.625000	-26.261052
1025.390625	-26.415249
1035.156250	-27.414372
1044.921875	-27.506252
1054.687500	-27.943319
1064.453125	-27.669981
1074.218750	-28.104455
1083.984375	-27.787743
1093.750000	-27.912097
1103.515625	-27.389704
1113.281250	-27.637463
1123.046875	-28.320286
1132.812500	-28.043672
1142.578125	-26.945001
1152.343750	-27.056539
1162.109375	-27.087477
1171.875000	-26.670434
1181.640625	-26.445014
1191.406250	-27.571849
1201.171875	-27.231973
1210.937500	-28.561158
1220.703125	-28.529028
1230.468750	-29.090741
1240.234375	-30.115761
1250.000000	-29.613465
1259.765625	-28.657865
1269.531250	-29.144258
1279.296875	-28.707188
1289.062500	-29.030950
1298.828125	-28.799366
1308.593750	-30.062894
1318.359375	-29.573777
1328.125000	-29.714772
1337.890625	-31.053994
1347.656250	-29.847574
1357.421875	-30.796177
1367.187500	-30.379278
1376.953125	-30.866250
1386.718750	-30.232154
1396.484375	-29.787142
1406.250000	-30.836892
1416.015625	-30.530025
1425.781250	-30.920223
1435.546875	-30.779193
1445.312500	-31.313802
1455.078125	-31.001232
1464.843750	-31.645835
1474.609375	-30.969441
1484.375000	-30.496057
1494.140625	-32.829739
1503.906250	-30.780521
1513.671875	-31.183627
1523.437500	-30.831344
1533.203125	-31.018055
1542.968750	-31.718004
1552.734375	-31.073938
1562.500000	-31.396566
1572.265625	-31.292291
1582.031250	-31.717515
1591.796875	-31.396765
1601.562500	-31.428938
1611.328125	-31.537260
1621.093750	-31.721779
1630.859375	-31.231949
1640.625000	-31.289972
1650.390625	-31.448679
1660.156250	-31.487621
1669.921875	-31.542842
1679.687500	-31.491729
1689.453125	-31.578206
1699.218750	-31.766638
1708.984375	-31.551460
1718.750000	-31.892957
1728.515625	-31.605493
1738.281250	-31.634465
1748.046875	-31.864150
1757.812500	-31.479924
1767.578125	-32.790470
1777.343750	-31.480056
1787.109375	-31.853498
1796.875000	-32.386759
1806.640625	-31.594469
1816.406250	-31.998210
1826.171875	-31.842458
1835.937500	-32.092662
1845.703125	-31.998820
1855.468750	-31.850722
1865.234375	-32.066393
1875.000000	-31.943187
1884.765625	-32.075574
1894.531250	-32.183461
1904.296875	-31.957609
1914.062500	-32.059722
1923.828125	-32.047355
1933.593750	-32.164499
1943.359375	-32.069895
1953.125000	-32.119713
1962.890625	-32.046812
1972.656250	-32.400924
1982.421875	-32.100104
1992.187500	-32.245352
2001.953125	-32.108340
