F	D
68.359375	-28.954807
78.125000	-28.848109
87.890625	-28.448525
97.656250	-28.993388
107.421875	-28.390470
117.187500	-27.808175
126.953125	-28.563503
136.718750	-27.895979
146.484375	-28.415948
156.250000	-29.169292
166.015625	-27.961858
175.781250	-28.651137
185.546875	-29.077969
195.312500	-28.602484
205.078125	-28.522170
214.843750	-28.486953
224.609375	-28.821948
234.375000	-29.624753
244.140625	-28.719083
253.906250	-29.263255
263.671875	-29.947530
273.437500	-29.789534
283.203125	-28.926109
292.968750	-28.559375
302.734375	-30.732307
312.500000	-28.547690
322.265625	-28.615486
332.031250	-29.896242
341.796875	-28.955679
351.562500	-28.822710
361.328125	-28.675692
371.093750	-29.441473
380.859375	-29.043299
390.625000	-28.865587
400.390625	-28.798758
410.156250	-29.450964
419.921875	-28.867320
429.687500	-28.493838
439.453125	-27.953238
449.218750	-27.840601
458.984375	-28.948361
468.750000	-28.502404
478.515625	-28.654320
488.281250	-28.105804
498.046875	-30.377698
507.812500	-28.332295
517.578125	-28.135741
527.343750	-27.525579
537.109375	-27.110171
546.875000	-26.511893
556.640625	-26.736468
566.406250	-27.900593
576.171875	-29.485371
585.937500	-27.235114
595.703125	-27.975256
605.468750	-26.737689
615.234375	-26.556215
625.000000	-27.142112
634.765625	-29.373335
644.531250	-28.366073
654.296875	-29.144447
664.062500	-29.981683
673.828125	-28.752971
683.593750	-29.771169
693.359375	-29.872087
703.125000	-28.800207
712.890625	-28.937030
722.656250	-29.093493
732.421875	-30.165471
742.187500	-29.358574
751.953125	-29.728451
761.718750	-30.331045
771.484375	-29.710913
781.250000	-28.830232
791.015625	-28.924607
800.781250	-29.061039
810.546875	-29.375816
820.312500	-29.507154
830.078125	-28.370775
839.843750	-28.663909
849.609375	-28.985290
859.375000	-30.451607
869.140625	-29.062966
878.906250	-28.754456
888.671875	-28.579265
898.437500	-28.828201
908.203125	-28.598181
917.968750	-28.057418
927.734375	-28.242354
937.500000	-28.485100
947.265625	-28.360652
957.031250	-27.762274
966.796875	-28.016260
976.562500	-27.666544
986.328125	-27.881585
996.093750	-28.323416
1005.859375	-28.132594
1015.625000	-28.300979
1025.390625	-27.040690
1035.156250	-26.688790
1044.921875	-26.626106
1054.687500	-27.017316
1064.453125	-27.934702
1074.218750	-28.741354
1083.984375	-27.852975
1093.750000	-27.957411
1103.515625	-28.618180
1113.281250	-28.511632
1123.046875	-28.987066
1132.812500	-30.245837
1142.578125	-29.220467
1152.343750	-29.902544
1162.109375	-30.163852
1171.875000	-29.953601
1181.640625	-30.363806
1191.406250	-31.207418
1201.171875	-30.478642
1210.937500	-30.418750
1220.703125	-32.083988
1230.468750	-30.661335
1240.234375	-30.243514
1250.000000	-30.180136
1259.765625	-30.575863
1269.531250	-31.366649
1279.296875	-30.711659
1289.062500	-31.027415
1298.828125	-30.789410
1308.593750	-30.461553
1318.359375	-31.265292
1328.125000	-30.512250
1337.890625	-29.680398
1347.656250	-29.561983
1357.421875	-31.270841
1367.187500	-30.518781
1376.953125	-33.929480
1386.718750	-31.723407
1396.484375	-31.142818
1406.250000	-31.319085
1416.015625	-31.473318
1425.781250	-32.223971
1435.546875	-32.320171
1445.312500	-31.625286
1455.078125	-32.058039
1464.843750	-32.561772
1474.609375	-32.425610
1484.375000	-32.506190
1494.140625	-31.784707
1503.906250	-31.628272
1513.671875	-32.548256
1523.437500	-31.574517
1533.203125	-31.303345
1542.968750	-31.955555
1552.734375	-31.528843
1562.500000	-31.061970
1572.265625	-30.668417
1582.031250	-30.257106
1591.796875	-30.160646
1601.562500	-30.446989
1611.328125	-29.689047
1621.093750	-29.727860
1630.859375	-30.777045
1640.625000	-30.574684
1650.390625	-30.763542
1660.156250	-31.162015
1669.921875	-31.442977
1679.687500	-31.399683
1689.453125	-31.957208
1699.218750	-31.998307
1708.984375	-33.141050
1718.750000	-33.451244
1728.515625	-32.066274
1738.281250	-31.516676
1748.046875	-30.844492
1757.812500	-30.599072
1767.578125	-31.069707
1777.343750	-31.640013
1787.109375	-31.222365
1796.875000	-30.810802
1806.640625	-31.088347
1816.406250	-31.369163
1826.171875	-32.394202
1835.937500	-32.342060
1845.703125	-32.245896
1855.468750	-32.127189
1865.234375	-32.365730
1875.000000	-33.074462
1884.765625	-32.899840
1894.531250	-32.191204
1904.296875	-32.246078
1914.062500	-33.021440
1923.828125	-32.695397
1933.593750	-33.669626
1943.359375	-34.054851
1953.125000	-33.231790
1962.890625	-33.496111
1972.656250	-33.241587
1982.421875	-33.763931
1992.187500	-33.317956
2001.953125	-33.854727
