F	D
68.359375	-26.057475
78.125000	-26.299512
87.890625	-26.743085
97.656250	-27.020782
107.421875	-26.821121
117.187500	-27.310468
126.953125	-27.762077
136.718750	-27.706878
146.484375	-27.654607
156.250000	-28.008677
166.015625	-27.593409
175.781250	-29.041120
185.546875	-28.423124
195.312500	-27.999755
205.078125	-28.487691
214.843750	-28.196531
224.609375	-27.902604
234.375000	-27.829406
244.140625	-28.263086
253.906250	-28.739436
263.671875	-28.324031
273.437500	-28.854452
283.203125	-28.626986
292.968750	-28.390038
302.734375	-28.921930
312.500000	-27.591860
322.265625	-27.563336
332.031250	-26.654505
341.796875	-27.978376
351.562500	-28.002125
361.328125	-27.742923
371.093750	-27.992398
380.859375	-28.575409
390.625000	-29.045413
400.390625	-27.916670
410.156250	-28.151833
419.921875	-28.273499
429.687500	-28.490744
439.453125	-27.503824
449.218750	-27.868204
458.984375	-27.500252
468.750000	-27.129870
478.515625	-26.926598
488.281250	-26.642672
498.046875	-27.030483
507.812500	-26.673262
517.578125	-26.970251
527.343750	-26.309449
537.109375	-25.528667
546.875000	-25.096676
556.640625	-26.295308
566.406250	-28.184248
576.171875	-27.058626
585.937500	-27.507167
595.703125	-27.577157
605.468750	-27.812242
615.234375	-28.529534
625.000000	-32.294720
634.765625	-29.245605
644.531250	-29.936146
654.296875	-29.195162
664.062500	-29.821236
673.828125	-30.398155
683.593750	-29.903577
693.359375	-29.975376
703.125000	-29.201230
712.890625	-28.825757
722.656250	-28.910036
732.421875	-28.175884
742.187500	-28.300310
751.953125	-27.970163
761.718750	-28.612386
771.484375	-29.658811
781.250000	-29.095559
791.015625	-28.518759
800.781250	-28.959977
810.546875	-28.602621
820.312500	-30.054409
830.078125	-26.853602
839.843750	-26.531483
849.609375	-27.884339
859.375000	-28.415059
869.140625	-29.901633
878.906250	-28.323991
888.671875	-28.892109
898.437500	-28.749826
908.203125	-29.175641
917.968750	-29.903077
927.734375	-30.618128
937.500000	-31.632503
947.265625	-29.821715
957.031250	-29.478852
966.796875	-28.922640
976.562500	-29.047957
986.328125	-29.204887
996.093750	-29.965961
1005.859375	-30.612497
1015.625000	-30.176960
1025.390625	-29.588919
1035.156250	-29.398266
1044.921875	-30.080495
1054.687500	-30.368953
1064.453125	-30.282849
1074.218750	-30.856280
1083.984375	-30.278429
1093.750000	-30.815857
1103.515625	-31.172421
1113.281250	-31.185515
1123.046875	-31.215372
1132.812500	-31.160007
1142.578125	-30.860074
1152.343750	-32.393450
1162.109375	-30.448012
1171.875000	-31.233815
1181.640625	-32.313016
1191.406250	-31.957373
1201.171875	-32.304606
1210.937500	-31.838105
1220.703125	-32.209940
1230.468750	-32.084264
1240.234375	-31.963834
1250.000000	-31.769799
1259.765625	-31.766267
1269.531250	-31.683161
1279.296875	-32.361720
1289.062500	-31.794802
1298.828125	-31.853957
1308.593750	-32.162669
1318.359375	-32.344180
1328.125000	-32.285941
1337.890625	-32.442208
1347.656250	-31.699919
1357.421875	-32.484748
1367.187500	-32.507514
1376.953125	-31.794102
1386.718750	-33.906683
1396.484375	-32.083932
1406.250000	-33.050880
1416.015625	-32.565343
1425.781250	-32.322847
1435.546875	-33.948538
1445.312500	-32.541090
1455.078125	-33.627568
1464.843750	-32.665501
1474.609375	-32.216709
1484.375000	-32.687527
1494.140625	-33.376802
1503.906250	-32.517365
1513.671875	-32.608671
1523.437500	-33.748813
1533.203125	-33.186646
1542.968750	-33.031573
1552.734375	-32.963281
1562.500000	-33.838732
1572.265625	-36.123458
1582.031250	-32.932800
1591.796875	-33.398752
1601.562500	-33.604971
1611.328125	-33.123896
1621.093750	-33.197903
1630.859375	-33.493318
1640.625000	-34.280143
1650.390625	-33.569655
1660.156250	-32.838267
1669.921875	-35.026017
1679.687500	-33.484036
1689.453125	-33.366946
1699.218750	-34.048873
1708.984375	-33.135335
1718.750000	-34.091632
1728.515625	-34.261959
1738.281250	-32.079977
1748.046875	-31.953547
1757.812500	-31.660951
1767.578125	-32.816089
1777.343750	-32.894892
1787.109375	-32.954953
1796.875000	-32.244717
1806.640625	-32.625405
1816.406250	-33.213440
1826.171875	-33.103800
1835.937500	-33.692241
1845.703125	-34.223741
1855.468750	-34.573796
1865.234375	-33.644278
1875.000000	-33.668345
1884.765625	-33.743535
1894.531250	-34.713082
1904.296875	-34.029859
1914.062500	-34.208233
1923.828125	-33.988371
1933.593750	-34.241892
1943.359375	-34.242355
1953.125000	-34.234765
1962.890625	-34.037296
1972.656250	-34.131991
1982.421875	-34.386780
1992.187500	-34.535642
2001.953125	-34.261837
