F	D
68.359375	-26.086974
78.125000	-26.384631
87.890625	-26.715232
97.656250	-26.971458
107.421875	-26.624979
117.187500	-27.089983
126.953125	-27.994594
136.718750	-27.238849
146.484375	-27.500228
156.250000	-27.440769
166.015625	-28.600163
175.781250	-28.028343
185.546875	-27.581573
195.312500	-28.169968
205.078125	-27.622799
214.843750	-27.538220
224.609375	-29.312868
234.375000	-28.382955
244.140625	-27.471209
253.906250	-28.044461
263.671875	-27.877187
273.437500	-27.805139
283.203125	-28.414075
292.968750	-28.055520
302.734375	-27.188284
312.500000	-26.651049
322.265625	-27.282136
332.031250	-26.926626
341.796875	-27.117107
351.562500	-28.154902
361.328125	-27.472237
371.093750	-27.492105
380.859375	-27.911242
390.625000	-28.274581
400.390625	-28.953084
410.156250	-28.707026
419.921875	-27.377357
429.687500	-27.541159
439.453125	-27.584599
449.218750	-30.964744
458.984375	-27.847540
468.750000	-27.862591
478.515625	-27.675123
488.281250	-28.355073
498.046875	-28.597955
507.812500	-27.415301
517.578125	-27.302909
527.343750	-27.077492
537.109375	-25.972758
546.875000	-25.739344
556.640625	-25.972428
566.406250	-26.714930
576.171875	-26.224304
585.937500	-26.222193
595.703125	-27.273554
605.468750	-27.640387
615.234375	-28.262056
625.000000	-28.628276
634.765625	-31.920918
644.531250	-28.683636
654.296875	-29.251584
664.062500	-28.615917
673.828125	-30.210629
683.593750	-28.671445
693.359375	-28.895643
703.125000	-28.372595
712.890625	-27.845003
722.656250	-28.480094
732.421875	-28.682978
742.187500	-27.489077
751.953125	-28.912474
761.718750	-27.979688
771.484375	-28.315493
781.250000	-28.327022
791.015625	-27.860619
800.781250	-28.177530
810.546875	-27.207560
820.312500	-27.127946
830.078125	-25.877711
839.843750	-25.574980
849.609375	-25.818132
859.375000	-26.887428
869.140625	-27.382436
878.906250	-28.301412
888.671875	-28.065516
898.437500	-27.817159
908.203125	-28.478998
917.968750	-27.971605
927.734375	-28.495470
937.500000	-29.039003
947.265625	-28.234204
957.031250	-28.131700
966.796875	-29.590777
976.562500	-29.199200
986.328125	-28.449127
996.093750	-29.667831
1005.859375	-29.215090
1015.625000	-29.307409
1025.390625	-30.238882
1035.156250	-30.981112
1044.921875	-30.518304
1054.687500	-30.295685
1064.453125	-31.082746
1074.218750	-31.143050
1083.984375	-30.308843
1093.750000	-30.695256
1103.515625	-31.048838
1113.281250	-30.462886
1123.046875	-31.379858
1132.812500	-30.969617
1142.578125	-31.191822
1152.343750	-31.083310
1162.109375	-30.713616
1171.875000	-31.142821
1181.640625	-31.541528
1191.406250	-31.355543
1201.171875	-31.377867
1210.937500	-31.215719
1220.703125	-31.999879
1230.468750	-31.311082
1240.234375	-32.090999
1250.000000	-31.070242
1259.765625	-31.683455
1269.531250	-32.058668
1279.296875	-31.448775
1289.062500	-31.574164
1298.828125	-32.134242
1308.593750	-31.634795
1318.359375	-32.054825
1328.125000	-31.716352
1337.890625	-31.730721
1347.656250	-32.680969
1357.421875	-31.760959
1367.187500	-32.089704
1376.953125	-31.850136
1386.718750	-32.128977
1396.484375	-32.435056
1406.250000	-32.145702
1416.015625	-32.146341
1425.781250	-32.379190
1435.546875	-32.225520
1445.312500	-32.225181
1455.078125	-32.306980
1464.843750	-32.673573
1474.609375	-32.153944
1484.375000	-32.593313
1494.140625	-32.275506
1503.906250	-32.416885
1513.671875	-32.291078
1523.437500	-32.972016
1533.203125	-32.258127
1542.968750	-32.674682
1552.734375	-32.971494
1562.500000	-32.443076
1572.265625	-32.767673
1582.031250	-32.577230
1591.796875	-32.557997
1601.562500	-32.833132
1611.328125	-32.701736
1621.093750	-32.667632
1630.859375	-32.955450
1640.625000	-32.964457
1650.390625	-32.856531
1660.156250	-32.753238
1669.921875	-33.121589
1679.687500	-32.588477
1689.453125	-32.762015
1699.218750	-32.728193
1708.984375	-32.816774
1718.750000	-33.108085
1728.515625	-32.104901
1738.281250	-33.620024
1748.046875	-32.452239
1757.812500	-32.463851
1767.578125	-32.627188
1777.343750	-32.311974
1787.109375	-33.831048
1796.875000	-32.563244
1806.640625	-33.195881
1816.406250	-33.243814
1826.171875	-33.466883
1835.937500	-32.893069
1845.703125	-33.319779
1855.468750	-33.023305
1865.234375	-33.594288
1875.000000	-33.049938
1884.765625	-33.440320
1894.531250	-33.343034
1904.296875	-33.133823
1914.062500	-33.402785
1923.828125	-33.527304
1933.593750	-33.317069
1943.359375	-33.416688
1953.125000	-33.504721
1962.890625	-33.434376
1972.656250	-33.441106
1982.421875	-33.537908
1992.187500	-33.534924
2001.953125	-33.549608
