F	D
68.359375	-26.873475
78.125000	-26.918655
87.890625	-27.772123
97.656250	-27.304996
107.421875	-27.674559
117.187500	-27.116249
126.953125	-28.161424
136.718750	-28.022143
146.484375	-27.587775
156.250000	-28.700805
166.015625	-28.420419
175.781250	-28.285353
185.546875	-29.397374
195.312500	-28.537548
205.078125	-29.393019
214.843750	-28.247478
224.609375	-28.442485
234.375000	-28.832778
244.140625	-28.948301
253.906250	-28.956861
263.671875	-29.625696
273.437500	-28.744765
283.203125	-29.408422
292.968750	-28.639440
302.734375	-29.423048
312.500000	-29.345452
322.265625	-30.313960
332.031250	-29.507257
341.796875	-29.218492
351.562500	-29.456610
361.328125	-29.113648
371.093750	-30.056881
380.859375	-30.250236
390.625000	-29.243589
400.390625	-29.520983
410.156250	-30.076695
419.921875	-29.365612
429.687500	-29.629810
439.453125	-28.829623
449.218750	-30.864598
458.984375	-29.127729
468.750000	-29.001556
478.515625	-30.109801
488.281250	-28.872394
498.046875	-28.792817
507.812500	-28.854957
517.578125	-29.047473
527.343750	-28.259074
537.109375	-29.021919
546.875000	-29.920277
556.640625	-28.718809
566.406250	-29.038209
576.171875	-27.729948
585.937500	-27.032434
595.703125	-27.412435
605.468750	-26.853471
615.234375	-30.579770
625.000000	-27.215400
634.765625	-28.240401
644.531250	-28.306736
654.296875	-29.045906
664.062500	-28.461034
673.828125	-28.372967
683.593750	-28.536321
693.359375	-28.484161
703.125000	-28.643769
712.890625	-30.048161
722.656250	-29.340250
732.421875	-28.834506
742.187500	-29.758813
751.953125	-29.807549
761.718750	-30.708014
771.484375	-30.855553
781.250000	-29.584701
791.015625	-29.738631
800.781250	-29.607029
810.546875	-29.552474
820.312500	-29.988228
830.078125	-29.990544
839.843750	-29.636237
849.609375	-30.236930
859.375000	-29.979940
869.140625	-32.050723
878.906250	-29.915249
888.671875	-29.645674
898.437500	-29.633952
908.203125	-29.999900
917.968750	-29.588837
927.734375	-29.276727
937.500000	-28.758975
947.265625	-28.865987
957.031250	-28.791264
966.796875	-28.572302
976.562500	-29.286512
986.328125	-31.207645
996.093750	-29.196224
1005.859375	-28.559689
1015.625000	-29.234129
1025.390625	-28.997224
1035.156250	-28.393862
1044.921875	-30.102461
1054.687500	-28.720762
1064.453125	-29.573809
1074.218750	-28.969846
1083.984375	-29.267902
1093.750000	-28.646403
1103.515625	-28.605712
1113.281250	-28.608699
1123.046875	-28.542999
1132.812500	-28.407873
1142.578125	-28.538143
1152.343750	-28.939490
1162.109375	-28.605982
1171.875000	-28.554334
1181.640625	-27.900241
1191.406250	-29.229764
1201.171875	-28.985816
1210.937500	-29.139685
1220.703125	-29.136693
1230.468750	-31.408780
1240.234375	-30.022784
1250.000000	-30.891133
1259.765625	-30.622844
1269.531250	-30.877636
1279.296875	-30.131586
1289.062500	-30.869780
1298.828125	-30.807674
1308.593750	-30.901477
1318.359375	-31.275020
1328.125000	-31.764214
1337.890625	-32.113318
1347.656250	-32.378955
1357.421875	-31.736558
1367.187500	-30.949716
1376.953125	-31.415292
1386.718750	-32.534677
1396.484375	-32.849675
1406.250000	-31.861016
1416.015625	-31.936275
1425.781250	-32.218063
1435.546875	-32.272602
1445.312500	-31.796399
1455.078125	-32.137401
1464.843750	-31.924281
1474.609375	-31.215923
1484.375000	-34.226501
1494.140625	-31.881670
1503.906250	-32.008197
1513.671875	-32.735131
1523.437500	-32.404479
1533.203125	-32.044422
1542.968750	-32.544712
1552.734375	-32.951191
1562.500000	-32.584088
1572.265625	-31.520280
1582.031250	-32.610748
1591.796875	-33.282415
1601.562500	-32.023728
1611.328125	-32.647795
1621.093750	-32.034061
1630.859375	-31.744233
1640.625000	-32.335171
1650.390625	-32.082841
1660.156250	-32.106910
1669.921875	-32.900808
1679.687500	-33.093793
1689.453125	-33.154167
1699.218750	-33.023359
1708.984375	-33.080835
1718.750000	-33.662916
1728.515625	-33.450023
1738.281250	-32.856512
1748.046875	-33.029036
1757.812500	-33.147653
1767.578125	-33.589993
1777.343750	-32.614215
1787.109375	-33.209419
1796.875000	-32.882725
1806.640625	-33.766829
1816.406250	-33.439220
1826.171875	-33.680334
1835.937500	-33.579832
1845.703125	-34.157829
1855.468750	-33.075089
1865.234375	-33.482667
1875.000000	-33.500254
1884.765625	-34.085507
1894.531250	-33.593621
1904.296875	-34.224796
1914.062500	-33.676489
1923.828125	-34.060104
1933.593750	-33.763968
1943.359375	-33.751670
1953.125000	-33.926178
1962.890625	-33.666667
1972.656250	-34.208568
1982.421875	-33.838510
1992.187500	-33.858056
2001.953125	-33.981598
