F	D
68.359375	-28.258212
78.125000	-28.234866
87.890625	-28.673738
97.656250	-28.502683
107.421875	-27.637676
117.187500	-28.790041
126.953125	-28.101741
136.718750	-28.820946
146.484375	-28.474726
156.250000	-27.883950
166.015625	-28.474949
175.781250	-28.564621
185.546875	-28.200558
195.312500	-28.206305
205.078125	-28.269100
214.843750	-27.899297
224.609375	-29.044948
234.375000	-27.735428
244.140625	-27.908211
253.906250	-28.556584
263.671875	-27.553268
273.437500	-27.560720
283.203125	-27.067885
292.968750	-26.907240
302.734375	-26.777687
312.500000	-26.420946
322.265625	-27.222548
332.031250	-28.448732
341.796875	-28.430906
351.562500	-28.238536
361.328125	-28.565283
371.093750	-28.166763
380.859375	-28.535551
390.625000	-28.471191
400.390625	-28.863407
410.156250	-29.199983
419.921875	-30.167851
429.687500	-29.700997
439.453125	-30.066476
449.218750	-29.634427
458.984375	-28.831435
468.750000	-28.266489
478.515625	-28.637036
488.281250	-28.780483
498.046875	-29.104479
507.812500	-28.904158
517.578125	-29.558011
527.343750	-29.062884
537.109375	-28.289909
546.875000	-29.656290
556.640625	-27.408467
566.406250	-27.083366
576.171875	-26.993571
585.937500	-27.105760
595.703125	-26.204397
605.468750	-26.087427
615.234375	-26.339383
625.000000	-27.272548
634.765625	-28.695310
644.531250	-29.322079
654.296875	-28.963781
664.062500	-28.578857
673.828125	-28.591168
683.593750	-28.717738
693.359375	-28.295829
703.125000	-28.381377
712.890625	-29.665636
722.656250	-30.057214
732.421875	-29.154599
742.187500	-28.855196
751.953125	-28.764750
761.718750	-29.245561
771.484375	-29.740167
781.250000	-29.336974
791.015625	-28.697881
800.781250	-28.717382
810.546875	-29.017013
820.312500	-28.721878
830.078125	-28.130952
839.843750	-28.504199
849.609375	-29.293672
859.375000	-30.840716
869.140625	-28.289586
878.906250	-27.998898
888.671875	-29.069380
898.437500	-28.922692
908.203125	-29.157392
917.968750	-29.298832
927.734375	-29.431333
937.500000	-28.516127
947.265625	-27.918120
957.031250	-27.672480
966.796875	-28.166086
976.562500	-28.134936
986.328125	-27.852989
996.093750	-28.476784
1005.859375	-28.216260
1015.625000	-27.732293
1025.390625	-28.580453
1035.156250	-27.321507
1044.921875	-27.638860
1054.687500	-28.534039
1064.453125	-27.897314
1074.218750	-28.878982
1083.984375	-28.600923
1093.750000	-29.327879
1103.515625	-29.571749
1113.281250	-29.623823
1123.046875	-30.368337
1132.812500	-30.763417
1142.578125	-30.414794
1152.343750	-30.907163
1162.109375	-30.184708
1171.875000	-31.798861
1181.640625	-30.444090
1191.406250	-30.381419
1201.171875	-31.553961
1210.937500	-30.214881
1220.703125	-30.049034
1230.468750	-30.328014
1240.234375	-30.840937
1250.000000	-31.572914
1259.765625	-32.079487
1269.531250	-31.206492
1279.296875	-31.175968
1289.062500	-31.297365
1298.828125	-30.927795
1308.593750	-31.465626
1318.359375	-31.873410
1328.125000	-32.907462
1337.890625	-32.326304
1347.656250	-32.167694
1357.421875	-33.042272
1367.187500	-32.241508
1376.953125	-32.329810
1386.718750	-31.904517
1396.484375	-34.291128
1406.250000	-32.504884
1416.015625	-32.496817
1425.781250	-32.570089
1435.546875	-33.933855
1445.312500	-32.469220
1455.078125	-32.366074
1464.843750	-31.557877
1474.609375	-32.063036
1484.375000	-31.699494
1494.140625	-31.481743
1503.906250	-31.590518
1513.671875	-31.136842
1523.437500	-31.260066
1533.203125	-31.364409
1542.968750	-31.465444
1552.734375	-30.913697
1562.500000	-30.467441
1572.265625	-30.195919
1582.031250	-29.958527
1591.796875	-29.849112
1601.562500	-29.662119
1611.328125	-29.443902
1621.093750	-28.745223
1630.859375	-28.707495
1640.625000	-29.018041
1650.390625	-29.406100
1660.156250	-30.175925
1669.921875	-30.870676
1679.687500	-31.909255
1689.453125	-31.660237
1699.218750	-31.376548
1708.984375	-31.336669
1718.750000	-31.948541
1728.515625	-32.070295
1738.281250	-31.878602
1748.046875	-31.427572
1757.812500	-30.894015
1767.578125	-30.544566
1777.343750	-30.945390
1787.109375	-32.404127
1796.875000	-33.208895
1806.640625	-33.130334
1816.406250	-33.310938
1826.171875	-32.822874
1835.937500	-32.989856
1845.703125	-33.220956
1855.468750	-33.336265
1865.234375	-34.304740
1875.000000	-33.626658
1884.765625	-33.655220
1894.531250	-33.758130
1904.296875	-33.903065
1914.062500	-35.483692
1923.828125	-34.133073
1933.593750	-33.898006
1943.359375	-34.937915
1953.125000	-34.309444
1962.890625	-35.326316
1972.656250	-34.507365
1982.421875	-34.491089
1992.187500	-35.017151
2001.953125	-34.037780
