F	D
68.359375	-28.477038
78.125000	-27.916829
87.890625	-28.375992
97.656250	-29.265701
107.421875	-27.469357
117.187500	-29.038329
126.953125	-27.799107
136.718750	-28.529529
146.484375	-27.887606
156.250000	-28.609217
166.015625	-29.030831
175.781250	-28.137186
185.546875	-28.903251
195.312500	-28.193139
205.078125	-27.777728
214.843750	-28.571638
224.609375	-27.542719
234.375000	-28.373576
244.140625	-28.302450
253.906250	-28.362708
263.671875	-27.716445
273.437500	-27.867492
283.203125	-27.550651
292.968750	-28.096247
302.734375	-28.180337
312.500000	-27.901597
322.265625	-28.625947
332.031250	-28.648784
341.796875	-28.120152
351.562500	-28.220523
361.328125	-28.490852
371.093750	-28.040191
380.859375	-28.664392
390.625000	-28.653318
400.390625	-28.481991
410.156250	-27.866455
419.921875	-27.794076
429.687500	-27.861946
439.453125	-27.659919
449.218750	-27.981991
458.984375	-27.699650
468.750000	-27.643940
478.515625	-27.723547
488.281250	-27.725911
498.046875	-28.248157
507.812500	-27.581243
517.578125	-27.928623
527.343750	-27.705611
537.109375	-27.539445
546.875000	-27.109324
556.640625	-26.430859
566.406250	-27.261966
576.171875	-27.595968
585.937500	-27.779299
595.703125	-26.263636
605.468750	-25.956996
615.234375	-26.108871
625.000000	-27.070722
634.765625	-27.164618
644.531250	-27.815493
654.296875	-27.470359
664.062500	-28.754398
673.828125	-28.787917
683.593750	-28.031506
693.359375	-28.020028
703.125000	-28.009708
712.890625	-28.554154
722.656250	-28.674632
732.421875	-28.201062
742.187500	-28.236692
751.953125	-28.486017
761.718750	-28.872320
771.484375	-29.110844
781.250000	-29.942077
791.015625	-29.565112
800.781250	-29.592150
810.546875	-29.846710
820.312500	-29.629995
830.078125	-29.573770
839.843750	-28.380180
849.609375	-28.541078
859.375000	-29.554735
869.140625	-28.778395
878.906250	-28.420134
888.671875	-29.156714
898.437500	-29.346295
908.203125	-30.573696
917.968750	-29.599732
927.734375	-30.398262
937.500000	-28.743642
947.265625	-28.528999
957.031250	-28.843424
966.796875	-29.566726
976.562500	-29.085031
986.328125	-28.811302
996.093750	-29.901849
1005.859375	-29.070512
1015.625000	-28.899865
1025.390625	-29.237069
1035.156250	-28.129464
1044.921875	-28.364174
1054.687500	-29.086473
1064.453125	-28.807225
1074.218750	-30.636676
1083.984375	-28.981797
1093.750000	-29.056807
1103.515625	-29.208231
1113.281250	-29.470161
1123.046875	-29.506383
1132.812500	-29.030636
1142.578125	-28.484548
1152.343750	-28.403241
1162.109375	-28.187427
1171.875000	-27.751395
1181.640625	-27.937894
1191.406250	-29.005652
1201.171875	-31.388411
1210.937500	-29.673886
1220.703125	-29.809146
1230.468750	-29.882204
1240.234375	-30.270654
1250.000000	-30.785709
1259.765625	-30.423665
1269.531250	-31.141687
1279.296875	-30.770926
1289.062500	-30.404458
1298.828125	-31.153469
1308.593750	-31.229881
1318.359375	-31.730289
1328.125000	-32.834261
1337.890625	-33.469791
1347.656250	-32.116276
1357.421875	-32.329415
1367.187500	-31.773084
1376.953125	-30.438858
1386.718750	-30.860301
1396.484375	-32.025016
1406.250000	-31.941366
1416.015625	-31.315242
1425.781250	-32.070694
1435.546875	-31.953844
1445.312500	-31.151978
1455.078125	-31.688158
1464.843750	-31.857688
1474.609375	-34.717819
1484.375000	-32.274115
1494.140625	-31.763500
1503.906250	-31.808856
1513.671875	-31.156510
1523.437500	-32.232034
1533.203125	-32.704752
1542.968750	-33.099406
1552.734375	-31.811639
1562.500000	-31.217413
1572.265625	-31.044270
1582.031250	-30.907883
1591.796875	-30.945786
1601.562500	-30.884158
1611.328125	-30.690751
1621.093750	-29.961128
1630.859375	-30.006899
1640.625000	-30.373150
1650.390625	-30.873120
1660.156250	-31.701608
1669.921875	-32.060364
1679.687500	-33.818096
1689.453125	-32.833588
1699.218750	-33.624634
1708.984375	-32.452887
1718.750000	-33.659802
1728.515625	-33.105447
1738.281250	-33.303993
1748.046875	-33.080819
1757.812500	-32.809256
1767.578125	-32.556410
1777.343750	-33.020238
1787.109375	-34.190790
1796.875000	-34.562491
1806.640625	-33.485702
1816.406250	-34.684847
1826.171875	-33.709344
1835.937500	-33.854331
1845.703125	-34.548532
1855.468750	-33.549364
1865.234375	-34.586870
1875.000000	-33.671544
1884.765625	-34.871754
1894.531250	-34.008831
1904.296875	-34.118944
1914.062500	-34.201653
1923.828125	-34.049586
1933.593750	-34.270840
1943.359375	-34.156248
1953.125000	-34.187397
1962.890625	-34.218899
1972.656250	-34.324316
1982.421875	-34.324943
1992.187500	-34.190300
2001.953125	-34.351957
