F	D
68.359375	-26.798545
78.125000	-26.827462
87.890625	-27.918468
97.656250	-26.456264
107.421875	-26.926618
117.187500	-26.414463
126.953125	-27.538304
136.718750	-26.554532
146.484375	-26.425419
156.250000	-26.452132
166.015625	-26.567729
175.781250	-27.003318
185.546875	-26.238024
195.312500	-26.652532
205.078125	-26.088075
214.843750	-26.598544
224.609375	-26.894834
234.375000	-27.299067
244.140625	-25.881676
253.906250	-26.363344
263.671875	-27.786940
273.437500	-27.236587
283.203125	-26.729949
292.968750	-27.764947
302.734375	-27.863827
312.500000	-27.804969
322.265625	-27.775283
332.031250	-27.882576
341.796875	-27.605654
351.562500	-27.508319
361.328125	-27.554435
371.093750	-27.268530
380.859375	-27.091891
390.625000	-27.867736
400.390625	-28.531562
410.156250	-28.153410
419.921875	-28.734342
429.687500	-27.248768
439.453125	-27.050088
449.218750	-28.032906
458.984375	-29.860505
468.750000	-27.835365
478.515625	-28.191445
488.281250	-28.126834
498.046875	-28.481378
507.812500	-27.753283
517.578125	-27.585157
527.343750	-27.400197
537.109375	-27.971788
546.875000	-28.790318
556.640625	-27.483300
566.406250	-26.801065
576.171875	-27.374059
585.937500	-27.883907
595.703125	-28.076875
605.468750	-28.268337
615.234375	-27.657745
625.000000	-27.802901
634.765625	-29.112779
644.531250	-28.010126
654.296875	-29.055323
664.062500	-27.477576
673.828125	-27.035080
683.593750	-26.550483
693.359375	-27.821511
703.125000	-28.114931
712.890625	-28.516623
722.656250	-28.225583
732.421875	-29.270652
742.187500	-28.927194
751.953125	-27.525022
761.718750	-27.411827
771.484375	-27.175483
781.250000	-28.936011
791.015625	-28.784143
800.781250	-27.830055
810.546875	-27.847010
820.312500	-28.147823
830.078125	-29.330183
839.843750	-28.378763
849.609375	-27.878779
859.375000	-28.355037
869.140625	-28.452578
878.906250	-29.293610
888.671875	-29.679725
898.437500	-28.698877
908.203125	-28.319327
917.968750	-28.606207
927.734375	-29.459272
937.500000	-28.578141
947.265625	-28.203582
957.031250	-28.154865
966.796875	-28.825427
976.562500	-29.559452
986.328125	-30.399084
996.093750	-30.159382
1005.859375	-29.153242
1015.625000	-28.899319
1025.390625	-28.806462
1035.156250	-28.666227
1044.921875	-28.892739
1054.687500	-28.764288
1064.453125	-29.012880
1074.218750	-28.548717
1083.984375	-28.518468
1093.750000	-28.558933
1103.515625	-29.102059
1113.281250	-28.911530
1123.046875	-29.617213
1132.812500	-29.082740
1142.578125	-28.807516
1152.343750	-29.851353
1162.109375	-29.952864
1171.875000	-29.025227
1181.640625	-28.779639
1191.406250	-28.378976
1201.171875	-30.994921
1210.937500	-28.586837
1220.703125	-28.448180
1230.468750	-28.955558
1240.234375	-29.055053
1250.000000	-28.797018
1259.765625	-28.437858
1269.531250	-29.153027
1279.296875	-28.660094
1289.062500	-29.146748
1298.828125	-31.667893
1308.593750	-28.717936
1318.359375	-29.626592
1328.125000	-28.938083
1337.890625	-28.684733
1347.656250	-29.640540
1357.421875	-29.043454
1367.187500	-29.113636
1376.953125	-29.728443
1386.718750	-29.244487
1396.484375	-30.073555
1406.250000	-30.511391
1416.015625	-30.470180
1425.781250	-29.432978
1435.546875	-28.996089
1445.312500	-29.260663
1455.078125	-29.578272
1464.843750	-29.452664
1474.609375	-29.082369
1484.375000	-29.644879
1494.140625	-30.170469
1503.906250	-29.800982
1513.671875	-29.641718
1523.437500	-31.176191
1533.203125	-30.290232
1542.968750	-29.769120
1552.734375	-30.678110
1562.500000	-30.304726
1572.265625	-30.263007
1582.031250	-29.615419
1591.796875	-30.112465
1601.562500	-30.217698
1611.328125	-29.960577
1621.093750	-29.479350
1630.859375	-28.995559
1640.625000	-29.201711
1650.390625	-29.826021
1660.156250	-29.100747
1669.921875	-31.205484
1679.687500	-30.835184
1689.453125	-29.123235
1699.218750	-29.400143
1708.984375	-29.684900
1718.750000	-28.859993
1728.515625	-28.772819
1738.281250	-29.947232
1748.046875	-30.138399
1757.812500	-30.261376
1767.578125	-29.164460
1777.343750	-29.130986
1787.109375	-30.187919
1796.875000	-29.986630
1806.640625	-29.949900
1816.406250	-29.964004
1826.171875	-30.275174
1835.937500	-30.444150
1845.703125	-31.390090
1855.468750	-31.314138
1865.234375	-31.479290
1875.000000	-30.893080
1884.765625	-31.390763
1894.531250	-31.196218
1904.296875	-30.815871
1914.062500	-31.066693
1923.828125	-32.030620
1933.593750	-31.587716
1943.359375	-30.775549
1953.125000	-31.375789
1962.890625	-31.591403
1972.656250	-31.788748
1982.421875	-32.246306
1992.187500	-32.924706
2001.953125	-32.510077
