F	D
68.359375	-26.893555
78.125000	-27.172282
87.890625	-26.668143
97.656250	-27.359170
107.421875	-27.988239
117.187500	-27.410526
126.953125	-30.903237
136.718750	-26.997495
146.484375	-28.628867
156.250000	-28.371028
166.015625	-28.905013
175.781250	-27.325256
185.546875	-27.856352
195.312500	-27.751810
205.078125	-28.012141
214.843750	-28.657401
224.609375	-27.394230
234.375000	-28.252032
244.140625	-28.062700
253.906250	-29.011632
263.671875	-30.319339
273.437500	-28.761725
283.203125	-28.684971
292.968750	-28.678051
302.734375	-29.034978
312.500000	-27.003443
322.265625	-27.295662
332.031250	-28.833736
341.796875	-28.938817
351.562500	-28.381631
361.328125	-27.792547
371.093750	-27.897112
380.859375	-29.542912
390.625000	-28.129238
400.390625	-28.170877
410.156250	-27.544909
419.921875	-27.159585
429.687500	-26.915763
439.453125	-27.206288
449.218750	-27.897763
458.984375	-27.240907
468.750000	-27.343175
478.515625	-27.954021
488.281250	-28.048688
498.046875	-28.756441
507.812500	-28.072932
517.578125	-27.177652
527.343750	-27.550900
537.109375	-25.916541
546.875000	-25.848489
556.640625	-26.083961
566.406250	-26.505447
576.171875	-27.719555
585.937500	-27.318568
595.703125	-27.872184
605.468750	-27.797333
615.234375	-26.847461
625.000000	-27.425929
634.765625	-28.679099
644.531250	-28.287040
654.296875	-28.047993
664.062500	-27.883385
673.828125	-27.773798
683.593750	-27.518571
693.359375	-27.134492
703.125000	-27.050558
712.890625	-27.592897
722.656250	-28.502179
732.421875	-27.237831
742.187500	-26.805854
751.953125	-27.335588
761.718750	-27.734999
771.484375	-27.456199
781.250000	-27.124725
791.015625	-26.909430
800.781250	-26.610943
810.546875	-26.633782
820.312500	-26.697961
830.078125	-26.758098
839.843750	-27.303676
849.609375	-27.630151
859.375000	-28.145623
869.140625	-27.871696
878.906250	-27.226509
888.671875	-27.015592
898.437500	-27.249602
908.203125	-27.260701
917.968750	-26.893981
927.734375	-26.409498
937.500000	-26.143615
947.265625	-26.723576
957.031250	-27.110661
966.796875	-28.847231
976.562500	-26.533778
986.328125	-26.762683
996.093750	-26.896035
1005.859375	-26.593947
1015.625000	-26.164773
1025.390625	-26.392404
1035.156250	-26.511012
1044.921875	-26.283481
1054.687500	-26.701376
1064.453125	-27.031549
1074.218750	-26.344907
1083.984375	-26.701041
1093.750000	-27.216914
1103.515625	-27.702420
1113.281250	-28.755378
1123.046875	-28.356069
1132.812500	-28.852082
1142.578125	-28.404097
1152.343750	-28.838484
1162.109375	-28.459901
1171.875000	-28.756857
1181.640625	-30.253863
1191.406250	-28.985044
1201.171875	-28.871967
1210.937500	-29.354133
1220.703125	-29.368812
1230.468750	-29.307609
1240.234375	-29.659508
1250.000000	-30.117171
1259.765625	-30.257708
1269.531250	-30.837862
1279.296875	-30.437971
1289.062500	-31.217760
1298.828125	-30.204744
1308.593750	-30.176487
1318.359375	-29.962428
1328.125000	-30.251200
1337.890625	-29.054707
1347.656250	-29.594040
1357.421875	-30.385913
1367.187500	-30.316343
1376.953125	-29.889354
1386.718750	-31.730037
1396.484375	-30.538040
1406.250000	-31.180412
1416.015625	-31.306887
1425.781250	-30.243591
1435.546875	-30.644667
1445.312500	-30.542558
1455.078125	-29.982035
1464.843750	-30.091892
1474.609375	-29.741043
1484.375000	-29.976855
1494.140625	-30.200464
1503.906250	-30.168806
1513.671875	-30.263085
1523.437500	-29.769470
1533.203125	-29.578690
1542.968750	-29.719740
1552.734375	-29.961147
1562.500000	-29.881248
1572.265625	-29.887398
1582.031250	-29.812111
1591.796875	-29.575775
1601.562500	-29.372045
1611.328125	-29.275675
1621.093750	-29.108785
1630.859375	-29.590139
1640.625000	-31.043932
1650.390625	-30.946160
1660.156250	-30.609704
1669.921875	-31.041192
1679.687500	-31.133273
1689.453125	-32.209246
1699.218750	-32.072648
1708.984375	-31.620709
1718.750000	-31.281697
1728.515625	-31.115040
1738.281250	-30.683484
1748.046875	-30.066315
1757.812500	-30.557672
1767.578125	-30.442535
1777.343750	-31.134880
1787.109375	-32.263346
1796.875000	-31.537569
1806.640625	-31.406742
1816.406250	-30.922185
1826.171875	-31.245074
1835.937500	-31.322503
1845.703125	-31.497950
1855.468750	-32.485457
1865.234375	-33.080540
1875.000000	-31.921612
1884.765625	-32.155725
1894.531250	-32.721799
1904.296875	-32.067076
1914.062500	-32.560050
1923.828125	-33.097359
1933.593750	-32.868727
1943.359375	-33.480950
1953.125000	-32.711191
1962.890625	-33.834692
1972.656250	-32.771033
1982.421875	-32.500057
1992.187500	-33.167270
2001.953125	-33.782247
