F	D
68.359375	-28.091480
78.125000	-28.644593
87.890625	-27.812086
97.656250	-28.115396
107.421875	-27.794123
117.187500	-27.824228
126.953125	-28.711639
136.718750	-28.351318
146.484375	-27.231567
156.250000	-27.623738
166.015625	-27.213488
175.781250	-27.086383
185.546875	-27.392713
195.312500	-28.926999
205.078125	-27.538558
214.843750	-27.757664
224.609375	-27.882585
234.375000	-27.843273
244.140625	-27.400134
253.906250	-27.063742
263.671875	-26.638161
273.437500	-26.154297
283.203125	-26.506636
292.968750	-26.944719
302.734375	-27.702788
312.500000	-27.064415
322.265625	-26.760641
332.031250	-26.912872
341.796875	-27.717313
351.562500	-27.922615
361.328125	-27.913380
371.093750	-27.204103
380.859375	-26.809600
390.625000	-26.767774
400.390625	-27.261870
410.156250	-27.371240
419.921875	-27.232952
429.687500	-27.359261
439.453125	-27.087864
449.218750	-27.105425
458.984375	-26.992471
468.750000	-26.650567
478.515625	-26.560776
488.281250	-26.915448
498.046875	-27.130396
507.812500	-26.564175
517.578125	-26.612889
527.343750	-26.398860
537.109375	-26.193611
546.875000	-26.160292
556.640625	-26.542671
566.406250	-26.581395
576.171875	-26.322894
585.937500	-26.376050
595.703125	-26.655381
605.468750	-27.037438
615.234375	-27.061627
625.000000	-27.010335
634.765625	-27.172313
644.531250	-28.098036
654.296875	-28.890408
664.062500	-29.032835
673.828125	-29.171163
683.593750	-28.404174
693.359375	-28.037222
703.125000	-28.135546
712.890625	-28.175600
722.656250	-28.570515
732.421875	-28.495218
742.187500	-28.610335
751.953125	-28.528786
761.718750	-28.348773
771.484375	-28.212676
781.250000	-28.145251
791.015625	-27.960603
800.781250	-27.908426
810.546875	-28.049793
820.312500	-28.022033
830.078125	-28.034336
839.843750	-28.032570
849.609375	-28.138679
859.375000	-28.139335
869.140625	-28.252200
878.906250	-28.323077
888.671875	-28.223906
898.437500	-28.371680
908.203125	-28.744168
917.968750	-28.900360
927.734375	-29.166981
937.500000	-30.009892
947.265625	-29.844151
957.031250	-29.676796
966.796875	-29.694973
976.562500	-29.662948
986.328125	-29.523432
996.093750	-29.736646
1005.859375	-30.087473
1015.625000	-29.986259
1025.390625	-29.680148
1035.156250	-29.875142
1044.921875	-30.377614
1054.687500	-30.179583
1064.453125	-31.030320
1074.218750	-30.814780
1083.984375	-30.339679
1093.750000	-30.153155
1103.515625	-29.966138
1113.281250	-30.010896
1123.046875	-30.100329
1132.812500	-30.375148
1142.578125	-30.216085
1152.343750	-30.552148
1162.109375	-30.907333
1171.875000	-31.281994
1181.640625	-31.236966
1191.406250	-31.995406
1201.171875	-33.018431
1210.937500	-32.292258
1220.703125	-32.280134
1230.468750	-31.855207
1240.234375	-32.073288
1250.000000	-32.262499
1259.765625	-32.548323
1269.531250	-32.030480
1279.296875	-31.854147
1289.062500	-32.102828
1298.828125	-31.901836
1308.593750	-32.886434
1318.359375	-33.756732
1328.125000	-33.357765
1337.890625	-35.337937
1347.656250	-32.763503
1357.421875	-32.770690
1367.187500	-32.261240
1376.953125	-32.529989
1386.718750	-33.104945
1396.484375	-33.298204
1406.250000	-32.371709
1416.015625	-32.406142
1425.781250	-32.985641
1435.546875	-32.636317
1445.312500	-32.590865
1455.078125	-32.487230
1464.843750	-32.331042
1474.609375	-32.553326
1484.375000	-32.528094
1494.140625	-32.773237
1503.906250	-33.470618
1513.671875	-34.199096
1523.437500	-33.188463
1533.203125	-33.171299
1542.968750	-32.455701
1552.734375	-32.937882
1562.500000	-32.651992
1572.265625	-32.669287
1582.031250	-33.502979
1591.796875	-33.720940
1601.562500	-33.241222
1611.328125	-33.962803
1621.093750	-33.511048
1630.859375	-33.223142
1640.625000	-32.972578
1650.390625	-33.457796
1660.156250	-33.413787
1669.921875	-34.309860
1679.687500	-34.047653
1689.453125	-33.675657
1699.218750	-33.481705
1708.984375	-33.329845
1718.750000	-33.400821
1728.515625	-33.610139
1738.281250	-33.448432
1748.046875	-33.580552
1757.812500	-33.314482
1767.578125	-33.584288
1777.343750	-34.254817
1787.109375	-33.833287
1796.875000	-34.232898
1806.640625	-34.431802
1816.406250	-34.024356
1826.171875	-34.991277
1835.937500	-33.780054
1845.703125	-35.443756
1855.468750	-35.039869
1865.234375	-34.785369
1875.000000	-34.931383
1884.765625	-35.145464
1894.531250	-35.104949
1904.296875	-34.612538
1914.062500	-34.488853
1923.828125	-34.542001
1933.593750	-34.155393
1943.359375	-34.529502
1953.125000	-34.329226
1962.890625	-34.704242
1972.656250	-34.596032
1982.421875	-35.448116
1992.187500	-35.015213
2001.953125	-34.933802
